"entity_name","review_group_id","entity_id","canonical_name","entity_status","conflicting_contributor_ids","confirmed","is_conflict","link_methods","Contributor.ID","n_contributions","total_amount","max_single_recipient","same_recipient_variant","city","state","zip"
"SILVERADO CONTRACTORS INC (RUA)","org_rg_6821","cd0211c9-6e7b-40c7-ab34-48f1526214e8",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,1763,21363,TRUE,"Emeryville","CA","94608"
"SILVERADO CONTRACTORS INC.","org_rg_6821","cd0211c9-6e7b-40c7-ab34-48f1526214e8",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,3,2417.5,21363,FALSE,"Oakland","CA","94608"
"SILVERADO CONTRACTORS, INC.","org_rg_6821","cd0211c9-6e7b-40c7-ab34-48f1526214e8",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,5,23288.2,21363,TRUE,"Emeryville | Oakland","CA","94608"
"SISKIYOU TELEPHONE COMPANY","org_rg_6846","ea28c8c8-7ca3-4508-9c2d-720a09f00dae",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,5000,6025,TRUE,"Etna","CA","96027"
"SISKIYOU TELEPHONE COMPANY (RESTRICTED USE ACCOUNT)","org_rg_6846","ea28c8c8-7ca3-4508-9c2d-720a09f00dae",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,1025,6025,TRUE,"Etna","CA","96027"
"SOUTH CORD MANAGEMENT LLC","org_rg_6944","11581042-9d09-4d92-b269-de78d671b643",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,25000,35000,TRUE,"Long Beach","CA","90802-2349"
"SOUTH CORD MANAGEMENT LLC (ELLIOT LEWIS)","org_rg_6944","11581042-9d09-4d92-b269-de78d671b643","SOUTH CORD MANAGEMENT","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5 | name_v4_cross | name_v5_cross",NA,1,10000,35000,TRUE,"Long Beach","CA","90802-2349"
"SOUTH CORD MANAGEMENT LLC(ELLIOT LEWIS)","org_rg_6944","11581042-9d09-4d92-b269-de78d671b643",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,2750,35000,FALSE,"Long Beach","CA","90802"
"SOUTH CORD MANAGEMENT, LLC","org_rg_6944","11581042-9d09-4d92-b269-de78d671b643","SOUTH CORD MANAGEMENT","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5 | name_v5_cross",NA,1,5900,35000,FALSE,"Long Beach","CA","90802"
"SOUTHERN GLAZER'S WINE & SPIRITS, LLC","org_rg_6954","f5ae6ef5-97b2-485b-b7f6-d6a19b2d330d","SOUTHERN GLAZER'S WINE & SPIRITS","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1",NA,5,12500,5000,TRUE,"Miami","FL","33169"
"SOUTHERN GLAZER'S WINE & SPIRITS, LLC(HARVEY R. CHAPLIN)","org_rg_6954","f5ae6ef5-97b2-485b-b7f6-d6a19b2d330d",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1",NA,1,2500,5000,TRUE,"Miami","FL","33169"
"SOUTHERN GLAZER'S WINE AND SPIRITS LLC","org_rg_6954","f5ae6ef5-97b2-485b-b7f6-d6a19b2d330d","SOUTHERN GLAZER'S WINE & SPIRITS","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,5000,5000,FALSE,"Miramar","FL","33027"
"SOUTHERN GLAZER'S WINE AND SPIRITS, LLC","org_rg_6954","f5ae6ef5-97b2-485b-b7f6-d6a19b2d330d","SOUTHERN GLAZER'S WINE & SPIRITS","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,4,10000,5000,FALSE,"Miami | Miramar","FL","33027 | 33169"
"SOUTHERN GLAZER'S WINE AND SPIRITS, LLC (HARVEY CHAPLIN)","org_rg_6954","f5ae6ef5-97b2-485b-b7f6-d6a19b2d330d",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,2500,5000,FALSE,"Miami","FL","33169-5641"
"SOUTHERN GLAZER'S WINE AND SPIRITS, LLC(BERNADETTE ALVAREZ)","org_rg_6954","f5ae6ef5-97b2-485b-b7f6-d6a19b2d330d",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,2500,5000,TRUE,"MIAMI","FL","33169"
"SOUTHERN GLAZER'S WINE AND SPIRITS, LLC(HARVEY R. CHAPLIN)","org_rg_6954","f5ae6ef5-97b2-485b-b7f6-d6a19b2d330d","SOUTHERN GLAZER'S WINE & SPIRITS","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | name_v4_cross | name_v5_cross",NA,1,2500,5000,TRUE,"MIAMI","FL","33169"
"SOUTHERN GLAZER'S WINE AND SPIRITS, LLC(RYAN FLANIGAN)","org_rg_6954","f5ae6ef5-97b2-485b-b7f6-d6a19b2d330d",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,5000,5000,FALSE,"Miami | Miramar","FL","33027 | 33169"
"SOUTHERN GLAZERS WINE AND SPIRITS, LLC","org_rg_6954","f5ae6ef5-97b2-485b-b7f6-d6a19b2d330d","SOUTHERN GLAZER'S WINE & SPIRITS","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1",NA,1,2500,5000,FALSE,"Miami","FL","33169"
"CALIFORNIA FRESH FRUIT ASSOCIATION","org_rg_70","2b488803-52c2-4764-976f-c48aec1aec71","CALIFORNIA FRESH FRUIT ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross",NA,2,19600,59000,TRUE,"Fresno","CA","93720"
"CALIFORNIA FRESH FRUIT ASSOCIATION (RESTRICTED USE ACCOUNT)","org_rg_70","2b488803-52c2-4764-976f-c48aec1aec71",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,39400,59000,TRUE,"Fresno","CA","93720"
"CALIFORNIA FRESH FRUIT ASSOCIATION PAC","org_rg_70","2b488803-52c2-4764-976f-c48aec1aec71","CALIFORNIA FRESH FRUIT ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","800697",7,11500,59000,FALSE,"Fresno","CA","93711 | 93711-5502"
"CALIFORNIA FRESH FRUIT ASSOCIATION POLITICAL ACTION COMMITTEE","org_rg_70","2b488803-52c2-4764-976f-c48aec1aec71","CALIFORNIA FRESH FRUIT ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","800697",1,1000,59000,FALSE,"Fresno","CA","93711"
"STACY AND WITBECK, INC (RESTRICTED USE ACCOUNT)","org_rg_7007","ee136518-bb61-4cb1-9976-a0b1f0aafe9d",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,1035,12194.45,TRUE,"Alameda","CA","94502"
"STACY AND WITBECK, INC.","org_rg_7007","ee136518-bb61-4cb1-9976-a0b1f0aafe9d",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,3,11159.45,12194.45,TRUE,"Alameda","CA","94502"
"STEVENS CREEK QUARRY, INC.","org_rg_7050","6795661b-2123-492d-adf5-9e08315bcb2e",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,9800,11162,TRUE,"Cupertino","CA","95014"
"STEVENS CREEK QUARRY, INC. (RESTRICTED USE ACCOUNT)","org_rg_7050","6795661b-2123-492d-adf5-9e08315bcb2e",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,1362,11162,TRUE,"Cupertino","CA","95014"
"TAH OPERATIONS","org_rg_7224","081bf5af-069d-4310-ac09-c8a36bbf9d77",NA,"new_entity",FALSE,FALSE,FALSE,"name_v5_cross",NA,1,2500,5900,TRUE,"Tustin","CA","92870"
"TAH OPERATIONS, LLC","org_rg_7224","081bf5af-069d-4310-ac09-c8a36bbf9d77",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v2_cross | name_v4_cross | name_v5_cross",NA,4,14800,5900,TRUE,"Santa Ana | Tustin","CA","92705 | 92780"
"TAH OPERATIONS, LLC (DAVID VENEZIANO)","org_rg_7224","081bf5af-069d-4310-ac09-c8a36bbf9d77",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v2_cross | name_v4_cross | name_v5_cross",NA,2,11768,5900,FALSE,"Tustin","CA","92780"
"TAH OPERATIONS, LLC(THOMAS WALSH)","org_rg_7224","081bf5af-069d-4310-ac09-c8a36bbf9d77",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,5900,5900,FALSE,"Tustin","CA","92780"
"TAYLOR & RING","org_rg_7247","61a0aea2-f990-40ce-8935-8b5b67196bf3",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,4,150000,159600,TRUE,"Manhattan Beach","CA","90266"
"TAYLOR & RING, LLP","org_rg_7247","61a0aea2-f990-40ce-8935-8b5b67196bf3",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,10000,159600,TRUE,"Los Angeles","CA","90024"
"TECHNOLOGY CREDIT UNION","org_rg_7278","0fe399f1-bb11-4b43-a5f5-039642783d09",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,19600,98000,TRUE,"Glendale","CA","91204"
"TECHNOLOGY CREDIT UNION (INDEP EXENDITURE ACCOUNT)","org_rg_7278","0fe399f1-bb11-4b43-a5f5-039642783d09",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,78400,98000,TRUE,"Glendale","CA","91204"
"TEICHERT CONSTRUCTION","org_rg_7281","b240ed02-d8f9-4fc1-80ed-5efa67469c1f",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,9,17012.89,16727.74,TRUE,"Sacramento","CA","95864"
"TEICHERT CONSTRUCTION (RESTRICTED USE ACCOUNT)","org_rg_7281","b240ed02-d8f9-4fc1-80ed-5efa67469c1f",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,4297.85,16727.74,TRUE,"Sacramento","CA","95864"
"ALTRIA CLIENT SERVICES LLC","org_rg_761","98a1b148-eaa6-4e62-b8dd-fcf2c751806f",NA,"adding_to_existing",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,5900,19600,FALSE,"Sacramento","CA","95814"
"ALTRIA CLIENT SERVICES LLC(CHEYANNE COOK)","org_rg_761","98a1b148-eaa6-4e62-b8dd-fcf2c751806f","PHILIP MORRIS / ALTRIA","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,0,19600,FALSE,"Sacramento","CA","95814"
"ALTRIA CLIENT SERVICES, LLC","org_rg_761","98a1b148-eaa6-4e62-b8dd-fcf2c751806f","PHILIP MORRIS / ALTRIA","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v4 | map1_bridge | name_v4_cross | name_v5_cross",NA,1,3000,19600,FALSE,"Richmond","VA","23230"
"ALTRIA CLIENT SERVICES, LLC(JOEL S. AURORA)","org_rg_761","98a1b148-eaa6-4e62-b8dd-fcf2c751806f","PHILIP MORRIS / ALTRIA","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,9800,19600,TRUE,"San Rafael","CA","94901"
"PHILIP MORRIS USA INC. AND ITS AFFILIATES","org_rg_761","98a1b148-eaa6-4e62-b8dd-fcf2c751806f","PHILIP MORRIS / ALTRIA","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,7,102700,19600,TRUE,"Sacramento | SACRAMENTO","CA","95814"
"PHILIP MORRIS USA INC. AND ITS AFFILIATES(CHEYANNE COOK)","org_rg_761","98a1b148-eaa6-4e62-b8dd-fcf2c751806f",NA,"adding_to_existing",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,5900,19600,TRUE,"SACRAMENTO","CA","95814"
"PHILIP MORRIS USA INC., & IT'S AFFILIATES","org_rg_761","98a1b148-eaa6-4e62-b8dd-fcf2c751806f","PHILIP MORRIS / ALTRIA","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1",NA,1,9800,19600,TRUE,"Richmond","VA","23230"
"PHILIP MORRIS USA INC., AND ITS AFFILIATES","org_rg_761","98a1b148-eaa6-4e62-b8dd-fcf2c751806f","PHILIP MORRIS / ALTRIA","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v5_cross",NA,2,19600,19600,FALSE,"Sacramento","CA","95814"
"PHILIP MORRIS USA, INC. AND ITS AFFILIATES/ ALTRIA CLIENT SERVICES, LLC","org_rg_761","98a1b148-eaa6-4e62-b8dd-fcf2c751806f","PHILIP MORRIS / ALTRIA","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v5_cross",NA,6,250000,19600,FALSE,"Sacramento","CA","95814"
"PHILIP MORRIS USA, INC. AND ITS AFFILIATES/ALTRIA CLIENT SERVICES, LLC","org_rg_761","98a1b148-eaa6-4e62-b8dd-fcf2c751806f",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,11800,19600,FALSE,"Richmond | Sacramento","CA | VA","23230 | 95814"
"AMAZON","org_rg_771","05b7278c-aded-43b6-a477-8414bfe50d14","AMAZON","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,3,9100,11800,FALSE,"Arlington | Washington","DC | VA","20003 | 22202"
"AMAZON.COM SERVICES","org_rg_771","05b7278c-aded-43b6-a477-8414bfe50d14",NA,"adding_to_existing",FALSE,FALSE,FALSE,"name_v5_cross",NA,1,3000,11800,FALSE,"Washington","DC","20003"
"AMAZON.COM SERVICES LLC","org_rg_771","05b7278c-aded-43b6-a477-8414bfe50d14","AMAZON","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,2000,11800,FALSE,"Washington","DC","20003"
"AMAZON.COM SERVICES LLC (ANTHONY WILLIAMS)","org_rg_771","05b7278c-aded-43b6-a477-8414bfe50d14","AMAZON","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,15000,11800,FALSE,"Seattle","WA","98109-5210"
"AMAZON.COM SERVICES LLC(ANDREA FAVA)","org_rg_771","05b7278c-aded-43b6-a477-8414bfe50d14","AMAZON","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross",NA,20,269500,11800,TRUE,"Seattle | Washington | WASHINGTON","DC | WA","20003 | 20003-1107 | 98109"
"AMAZON.COM SERVICES LLC(ANDY JASSY)","org_rg_771","05b7278c-aded-43b6-a477-8414bfe50d14",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,5900,11800,FALSE,"Washington","DC","20003"
"AMAZON.COM SERVICES LLC(FAVA ANDREA)","org_rg_771","05b7278c-aded-43b6-a477-8414bfe50d14",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,50000,11800,FALSE,"Washington","DC","20003"
"AMAZON.COM SERVICES, LLC","org_rg_771","05b7278c-aded-43b6-a477-8414bfe50d14","AMAZON","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,15,63200,11800,TRUE,"Washington","DC","20003"
"AMAZON.COM SERVICES, LLC (ANDREA FAVA)","org_rg_771","05b7278c-aded-43b6-a477-8414bfe50d14","AMAZON","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,20000,11800,FALSE,"Seattle","WA","98108"
"AMAZON.COM SERVICES, LLC(ANDREA FARA)","org_rg_771","05b7278c-aded-43b6-a477-8414bfe50d14",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,50000,11800,FALSE,"Washington","DC","20003"
"UC AFT (UNITEMIZED MEMBER CONTRIBUTIONS)","org_rg_7723","201eaf0a-2f60-40c9-aeb8-cc57d57cf865",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,14044.25,69248.88,TRUE,"Davis","CA","95618"
"UC-AFT (UNITEMIZED MEMBER CONTRIBUTIONS)","org_rg_7723","201eaf0a-2f60-40c9-aeb8-cc57d57cf865",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,6,55204.63,69248.88,TRUE,"Davis","CA","95618"
"UFCW 135 FOOD & COMM WORKERS (INTERMEDIARY FOR UNITEMIZED MEMBER DUES)","org_rg_7743","ded8d117-ff0e-4486-aaef-c522806072c9",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,17,12070,13490,TRUE,"San Diego","CA","92108 | 92131"
"UFCW 135 FOOD & COMM WORKERS(INTERMEDIARY FOR UNITEMIZED MEMBER DUES)","org_rg_7743","ded8d117-ff0e-4486-aaef-c522806072c9",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,1420,13490,TRUE,"San Diego","CA","92108"
"VOLCANO TELEPHONE CO.","org_rg_8073","79b66a1e-5f7a-4ae8-9348-a4ae2491cd94",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,9800,10825,TRUE,"Pine Grove","CA","95665"
"VOLCANO TELEPHONE CO. (RESTRICTED USE ACCOUNT)","org_rg_8073","79b66a1e-5f7a-4ae8-9348-a4ae2491cd94",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,1025,10825,TRUE,"Pine Grove","CA","95665"
"WESCOM CREDIT UNION","org_rg_8177","1179d625-4602-4ba3-b881-5235951602c0",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,19600,48850,TRUE,"Pasadena","CA","91101"
"WESCOM CREDIT UNION (INDEPENDENT EXPENDITURE ACCOUNT)","org_rg_8177","1179d625-4602-4ba3-b881-5235951602c0",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,5,29250,48850,TRUE,"Pasadena","CA","91101"
"WEST COAST PROPERTY MANAGEMENT","org_rg_8183","7f0b7bff-8673-42c1-a3ce-a262c9f6ae17","WEST COAST PROPERTY MANAGEMENT","adding_to_existing",FALSE,TRUE,FALSE,"name_v5_cross",NA,1,3372,7829,TRUE,"San Francisco","CA","94102"
"WEST COAST PROPERTY MANAGEMENT *","org_rg_8183","7f0b7bff-8673-42c1-a3ce-a262c9f6ae17",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,5,4457,7829,TRUE,"San Francisco","CA","94102-3291"
"WESTERN HEALTH ADVANTAGE","org_rg_8204","aa44efa9-fa02-42c2-8e2a-7b0725cdddb0",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,3,21500,23400,TRUE,"Sacramento","CA","95833"
"WESTERN HEALTH ADVANTAGE (RESTRICTED USE ACCOUNT)","org_rg_8204","aa44efa9-fa02-42c2-8e2a-7b0725cdddb0",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,1900,23400,TRUE,"Sacramento","CA","95833"
"CALIFORNIA CITRUS MUTUAL","org_rg_84","334debbd-9b62-4c3a-90f2-2430cbcbf96d","CALIFORNIA CITRUS MUTUAL","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross",NA,2,19600,59000,TRUE,"Exeter","CA","93221"
"CALIFORNIA CITRUS MUTUAL (RESTRICTED USE ACCOUNT)","org_rg_84","334debbd-9b62-4c3a-90f2-2430cbcbf96d",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,39400,59000,TRUE,"Exeter","CA","93221"
"CALIFORNIA CITRUS MUTUAL PAC","org_rg_84","334debbd-9b62-4c3a-90f2-2430cbcbf96d","CALIFORNIA CITRUS MUTUAL","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","830341",4,7500,59000,FALSE,"Sacramento","CA","95814"
"CALIFORNIA CITRUS MUTUAL POLITICAL ACTION COMMITTEE","org_rg_84","334debbd-9b62-4c3a-90f2-2430cbcbf96d","CALIFORNIA CITRUS MUTUAL","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","830341",5,35400,59000,FALSE,"Sacramento","CA","95814 | 95814-3809"
