"pac_id","depth","is_seed","traversed","has_pac_no_id_contributors"
"1025266",2,FALSE,TRUE,TRUE
"1023240",2,FALSE,TRUE,FALSE
"1304081",2,FALSE,TRUE,FALSE
"1413554",2,FALSE,TRUE,FALSE
"1467522",2,FALSE,TRUE,FALSE
"1063780",2,FALSE,TRUE,FALSE
"1300694",2,FALSE,TRUE,FALSE
"1449540",2,FALSE,TRUE,FALSE
"1373632",2,FALSE,TRUE,FALSE
"1034862",2,FALSE,TRUE,FALSE
"1436380",2,FALSE,TRUE,FALSE
"1059602",2,FALSE,TRUE,FALSE
"1410185",2,FALSE,TRUE,FALSE
"1066281",2,FALSE,TRUE,FALSE
"1029253",2,FALSE,TRUE,FALSE
"1043769",2,FALSE,TRUE,FALSE
"1011327",2,FALSE,TRUE,FALSE
"1007720",2,FALSE,TRUE,FALSE
"1011621",2,FALSE,TRUE,FALSE
"1385574",2,FALSE,TRUE,FALSE
"1473319",2,FALSE,TRUE,FALSE
"1470143",2,FALSE,TRUE,FALSE
"1408092",2,FALSE,TRUE,FALSE
"1401816",2,FALSE,TRUE,FALSE
"1478869",2,FALSE,TRUE,FALSE
"1047637",2,FALSE,TRUE,FALSE
"1022011",2,FALSE,TRUE,FALSE
"1331855",2,FALSE,TRUE,FALSE
"1351228",2,FALSE,TRUE,FALSE
"1332968",2,FALSE,FALSE,FALSE
"1357479",2,FALSE,FALSE,FALSE
"1062514",2,FALSE,TRUE,FALSE
"1486695",2,FALSE,TRUE,FALSE
"1008988",2,FALSE,TRUE,FALSE
"1425855",2,FALSE,TRUE,FALSE
"1291923",2,FALSE,TRUE,TRUE
"1435461",2,FALSE,TRUE,FALSE
"1414018",2,FALSE,TRUE,FALSE
"1243364",2,FALSE,TRUE,FALSE
"1072806",2,FALSE,TRUE,FALSE
"1367548",2,FALSE,TRUE,FALSE
"1328933",2,FALSE,TRUE,FALSE
"1280724",2,FALSE,TRUE,FALSE
"1483764",2,FALSE,TRUE,FALSE
"1344205",2,FALSE,TRUE,FALSE
"1413452",2,FALSE,TRUE,FALSE
"1386229",2,FALSE,TRUE,FALSE
"1045895",2,FALSE,TRUE,FALSE
"1240104",2,FALSE,TRUE,FALSE
"1392191",2,FALSE,TRUE,FALSE
"1357909",2,FALSE,TRUE,FALSE
"1404127",2,FALSE,TRUE,FALSE
"1460932",2,FALSE,TRUE,FALSE
"1417295",2,FALSE,TRUE,FALSE
"1403644",2,FALSE,TRUE,FALSE
"1467784",2,FALSE,TRUE,FALSE
"1025322",2,FALSE,TRUE,FALSE
"1219354",2,FALSE,TRUE,FALSE
"1338455",2,FALSE,TRUE,FALSE
"1437334",2,FALSE,TRUE,FALSE
"1458522",2,FALSE,TRUE,FALSE
"1467883",2,FALSE,TRUE,FALSE
"1467830",2,FALSE,TRUE,FALSE
"1445566",2,FALSE,TRUE,FALSE
"1466773",2,FALSE,TRUE,FALSE
"1455473",2,FALSE,TRUE,FALSE
"1476038",2,FALSE,TRUE,FALSE
"1332307",2,FALSE,TRUE,FALSE
"1385796",2,FALSE,TRUE,FALSE
"1308176",2,FALSE,TRUE,FALSE
"1391310",2,FALSE,TRUE,FALSE
"1453695",2,FALSE,TRUE,FALSE
"1475760",2,FALSE,TRUE,FALSE
"1451423",2,FALSE,TRUE,FALSE
"1338362",2,FALSE,TRUE,FALSE
"1461025",2,FALSE,TRUE,FALSE
"1465256",2,FALSE,TRUE,TRUE
"1453827",2,FALSE,TRUE,FALSE
"1482711",2,FALSE,TRUE,FALSE
"1405290",2,FALSE,TRUE,FALSE
"1271482",2,FALSE,TRUE,FALSE
"1482227",2,FALSE,TRUE,FALSE
"1479469",2,FALSE,TRUE,FALSE
"1245961",2,FALSE,TRUE,FALSE
"1296947",2,FALSE,TRUE,FALSE
"1463844",2,FALSE,TRUE,FALSE
"1483976",2,FALSE,TRUE,FALSE
"1463427",2,FALSE,TRUE,FALSE
"1471593",2,FALSE,TRUE,FALSE
"1075652",2,FALSE,TRUE,FALSE
"1298012",2,FALSE,TRUE,FALSE
"1412516",2,FALSE,TRUE,FALSE
"1021464",2,FALSE,TRUE,FALSE
"1268785",2,FALSE,TRUE,FALSE
"1018785",2,FALSE,TRUE,FALSE
"1022620",2,FALSE,TRUE,FALSE
"1480837",2,FALSE,TRUE,FALSE
"1029976",2,FALSE,TRUE,FALSE
"1028509",2,FALSE,TRUE,FALSE
"1047527",2,FALSE,TRUE,FALSE
"1018815",2,FALSE,TRUE,FALSE
"1357198",2,FALSE,TRUE,TRUE
"1031988",2,FALSE,TRUE,FALSE
"1442514",2,FALSE,TRUE,FALSE
"1022714",2,FALSE,TRUE,FALSE
"1045692",2,FALSE,TRUE,FALSE
"1075910",2,FALSE,TRUE,TRUE
"1038440",2,FALSE,TRUE,FALSE
"1249402",2,FALSE,TRUE,FALSE
"1029699",2,FALSE,TRUE,FALSE
"1045888",2,FALSE,TRUE,FALSE
"1021680",2,FALSE,TRUE,FALSE
"1416673",2,FALSE,TRUE,FALSE
"1064197",2,FALSE,TRUE,FALSE
"1067843",2,FALSE,TRUE,FALSE
"1334557",2,FALSE,TRUE,FALSE
"1414164",2,FALSE,TRUE,TRUE
"1349036",2,FALSE,TRUE,FALSE
"1427579",2,FALSE,TRUE,FALSE
"1392154",2,FALSE,TRUE,FALSE
"1464406",2,FALSE,TRUE,FALSE
"1362654",2,FALSE,TRUE,FALSE
"1451522",2,FALSE,TRUE,FALSE
"1441982",2,FALSE,TRUE,FALSE
"1388542",2,FALSE,TRUE,FALSE
"1308850",2,FALSE,TRUE,FALSE
"1477651",2,FALSE,TRUE,FALSE
"1382475",2,FALSE,TRUE,FALSE
"1382652",2,FALSE,TRUE,FALSE
"1407713",2,FALSE,TRUE,FALSE
"1379150",2,FALSE,TRUE,FALSE
"1234373",2,FALSE,TRUE,FALSE
"1034620",2,FALSE,TRUE,FALSE
"1314447",2,FALSE,TRUE,FALSE
"1481829",2,FALSE,FALSE,FALSE
"1026564",2,FALSE,TRUE,FALSE
"1266189",2,FALSE,TRUE,FALSE
"1475455",2,FALSE,TRUE,FALSE
"1275549",2,FALSE,TRUE,FALSE
"1422517",2,FALSE,TRUE,FALSE
"1469932",2,FALSE,TRUE,FALSE
"1275328",2,FALSE,TRUE,FALSE
"1065050",2,FALSE,TRUE,FALSE
"1445789",2,FALSE,TRUE,FALSE
"1252379",2,FALSE,TRUE,TRUE
"1364941",2,FALSE,TRUE,FALSE
"1465979",2,FALSE,TRUE,FALSE
"1058621",2,FALSE,FALSE,FALSE
"1047646",2,FALSE,TRUE,FALSE
"1481606",2,FALSE,TRUE,FALSE
"1462575",2,FALSE,TRUE,FALSE
"1021800",2,FALSE,TRUE,FALSE
"1043457",2,FALSE,TRUE,FALSE
"1484102",2,FALSE,FALSE,FALSE
"1075360",2,FALSE,TRUE,FALSE
"1337192",2,FALSE,FALSE,FALSE
"1470266",2,FALSE,TRUE,FALSE
"1048548",2,FALSE,TRUE,TRUE
"1073241",2,FALSE,TRUE,FALSE
"1467142",2,FALSE,TRUE,FALSE
"1466775",2,FALSE,TRUE,FALSE
"1232371",2,FALSE,TRUE,FALSE
"1456661",2,FALSE,TRUE,FALSE
"1018867",2,FALSE,TRUE,FALSE
"1065432",2,FALSE,TRUE,FALSE
"1034351",2,FALSE,TRUE,FALSE
"1414539",2,FALSE,TRUE,FALSE
"1296994",2,FALSE,TRUE,FALSE
"1302490",2,FALSE,TRUE,FALSE
"1059761",2,FALSE,TRUE,TRUE
"1465399",2,FALSE,TRUE,FALSE
"1471190",2,FALSE,TRUE,FALSE
"1421694",2,FALSE,TRUE,FALSE
"1476074",2,FALSE,TRUE,FALSE
"1472079",2,FALSE,TRUE,FALSE
"1470550",2,FALSE,TRUE,FALSE
"1485378",2,FALSE,TRUE,FALSE
"1302661",2,FALSE,TRUE,FALSE
"1476108",2,FALSE,TRUE,FALSE
"1486581",2,FALSE,TRUE,FALSE
"1471702",2,FALSE,TRUE,FALSE
"1472064",2,FALSE,TRUE,FALSE
"1463355",2,FALSE,TRUE,FALSE
"1073147",2,FALSE,TRUE,FALSE
"1433436",2,FALSE,TRUE,FALSE
"1482084",2,FALSE,TRUE,FALSE
"1069854",2,FALSE,TRUE,FALSE
"1048979",2,FALSE,TRUE,FALSE
"1383372",2,FALSE,TRUE,FALSE
"1463832",2,FALSE,TRUE,FALSE
"1442994",2,FALSE,TRUE,FALSE
"1076444",2,FALSE,TRUE,FALSE
"1487286",2,FALSE,TRUE,FALSE
"1047370",2,FALSE,TRUE,FALSE
"1490368",2,FALSE,TRUE,FALSE
"1485633",2,FALSE,TRUE,FALSE
"1466331",2,FALSE,TRUE,FALSE
"1036765",2,FALSE,TRUE,FALSE
"1468481",2,FALSE,TRUE,FALSE
"1463425",2,FALSE,TRUE,FALSE
"1485666",2,FALSE,TRUE,FALSE
"1390695",2,FALSE,TRUE,FALSE
"1247715",2,FALSE,TRUE,FALSE
"1442568",2,FALSE,TRUE,FALSE
"1011290",2,FALSE,TRUE,FALSE
"1009404",2,FALSE,TRUE,FALSE
"1008578",2,FALSE,TRUE,FALSE
"1470692",2,FALSE,TRUE,FALSE
"1229831",2,FALSE,TRUE,FALSE
"1252603",2,FALSE,TRUE,FALSE
"1293569",2,FALSE,TRUE,FALSE
"1026569",2,FALSE,TRUE,FALSE
"1285322",2,FALSE,TRUE,FALSE
"1013067",2,FALSE,TRUE,FALSE
"1235762",2,FALSE,TRUE,FALSE
"1253640",2,FALSE,TRUE,FALSE
"1354895",2,FALSE,TRUE,FALSE
"1465492",2,FALSE,TRUE,FALSE
"1461145",2,FALSE,TRUE,FALSE
"1036634",2,FALSE,TRUE,FALSE
"1029893",2,FALSE,TRUE,FALSE
"1463768",2,FALSE,TRUE,FALSE
"1034233",2,FALSE,TRUE,FALSE
"1239870",2,FALSE,TRUE,FALSE
"1465523",2,FALSE,TRUE,FALSE
"1379388",2,FALSE,TRUE,FALSE
"1447779",2,FALSE,TRUE,FALSE
"1470040",2,FALSE,TRUE,FALSE
"1467232",2,FALSE,TRUE,FALSE
"1484458",2,FALSE,TRUE,FALSE
"1464861",2,FALSE,TRUE,FALSE
"1477633",2,FALSE,TRUE,FALSE
"1484499",2,FALSE,TRUE,FALSE
"1353676",2,FALSE,TRUE,FALSE
"1313609",2,FALSE,TRUE,FALSE
"1341544",2,FALSE,TRUE,FALSE
"1018563",2,FALSE,TRUE,FALSE
"1439763",2,FALSE,TRUE,FALSE
"1283587",2,FALSE,TRUE,FALSE
"1473325",2,FALSE,TRUE,FALSE
"1029751",2,FALSE,TRUE,FALSE
"1437056",2,FALSE,TRUE,FALSE
"1465219",2,FALSE,TRUE,FALSE
"1278221",2,FALSE,TRUE,FALSE
"1347850",2,FALSE,TRUE,FALSE
"1434949",2,FALSE,TRUE,FALSE
"1461552",2,FALSE,TRUE,FALSE
"1043948",2,FALSE,TRUE,FALSE
"1479896",2,FALSE,TRUE,FALSE
"1467867",2,FALSE,TRUE,FALSE
"1405704",2,FALSE,TRUE,FALSE
"1384156",2,FALSE,TRUE,FALSE
"1478510",2,FALSE,TRUE,FALSE
"1342330",2,FALSE,TRUE,FALSE
"1052776",2,FALSE,TRUE,FALSE
"1478839",2,FALSE,TRUE,FALSE
"1318048",2,FALSE,TRUE,FALSE
"1427890",2,FALSE,TRUE,FALSE
"1463617",2,FALSE,TRUE,FALSE
"1441642",2,FALSE,TRUE,FALSE
"1352869",2,FALSE,TRUE,FALSE
"1051393",2,FALSE,TRUE,FALSE
"1247506",2,FALSE,TRUE,FALSE
"1046578",2,FALSE,TRUE,FALSE
"1048181",2,FALSE,TRUE,FALSE
"1329180",2,FALSE,FALSE,FALSE
"1244985",2,FALSE,FALSE,FALSE
"1064780",2,FALSE,TRUE,FALSE
"1467372",3,FALSE,TRUE,FALSE
"1344093",3,FALSE,TRUE,FALSE
"1235352",3,FALSE,TRUE,FALSE
"1288733",3,FALSE,TRUE,FALSE
"1432306",3,FALSE,TRUE,FALSE
"1474269",3,FALSE,TRUE,FALSE
"1053292",3,FALSE,TRUE,FALSE
"1280496",3,FALSE,TRUE,FALSE
"1420287",3,FALSE,TRUE,FALSE
"1469035",3,FALSE,TRUE,FALSE
"1479527",3,FALSE,TRUE,FALSE
"1476300",3,FALSE,TRUE,FALSE
"1018556",3,FALSE,TRUE,TRUE
"1482266",3,FALSE,TRUE,FALSE
"1048450",3,FALSE,TRUE,FALSE
"1347886",3,FALSE,TRUE,FALSE
"1474718",3,FALSE,TRUE,TRUE
"1233721",3,FALSE,TRUE,FALSE
"1310888",3,FALSE,TRUE,FALSE
"1019126",3,FALSE,TRUE,TRUE
"1395159",3,FALSE,TRUE,FALSE
"1442154",3,FALSE,TRUE,FALSE
"1462391",3,FALSE,TRUE,FALSE
"1287846",3,FALSE,TRUE,TRUE
"1457026",3,FALSE,TRUE,FALSE
"1252582",3,FALSE,TRUE,FALSE
"1466127",3,FALSE,TRUE,FALSE
"1411428",3,FALSE,TRUE,FALSE
"1412628",3,FALSE,TRUE,FALSE
"1461314",3,FALSE,TRUE,TRUE
"1051550",3,FALSE,TRUE,FALSE
"1036761",3,FALSE,TRUE,FALSE
"1019917",3,FALSE,TRUE,FALSE
"1049296",3,FALSE,TRUE,FALSE
"1445347",3,FALSE,TRUE,FALSE
"1417047",3,FALSE,TRUE,FALSE
"1469821",3,FALSE,TRUE,FALSE
"1480233",3,FALSE,TRUE,FALSE
"1480679",3,FALSE,TRUE,FALSE
"1476175",3,FALSE,TRUE,FALSE
"1485330",3,FALSE,TRUE,FALSE
"1482450",3,FALSE,TRUE,FALSE
"1489495",3,FALSE,TRUE,FALSE
"1042076",3,FALSE,TRUE,FALSE
"1035796",3,FALSE,TRUE,FALSE
"1483564",3,FALSE,TRUE,FALSE
"1019000",3,FALSE,TRUE,FALSE
"1491835",3,FALSE,TRUE,FALSE
"1491604",3,FALSE,TRUE,FALSE
"1489499",3,FALSE,TRUE,FALSE
"1477692",3,FALSE,TRUE,FALSE
"1480038",3,FALSE,TRUE,FALSE
"1384902",3,FALSE,TRUE,FALSE
"1490117",3,FALSE,TRUE,FALSE
"1490463",3,FALSE,TRUE,FALSE
"1458503",3,FALSE,TRUE,FALSE
"1439483",3,FALSE,TRUE,FALSE
"1464400",3,FALSE,TRUE,FALSE
"1429438",3,FALSE,TRUE,FALSE
"1462228",3,FALSE,TRUE,FALSE
"1474197",3,FALSE,TRUE,FALSE
"1274157",3,FALSE,TRUE,FALSE
"1071844",3,FALSE,TRUE,FALSE
"1277670",3,FALSE,TRUE,FALSE
"1062246",3,FALSE,TRUE,FALSE
"1323167",3,FALSE,TRUE,FALSE
"1018866",3,FALSE,TRUE,TRUE
"1318985",3,FALSE,TRUE,FALSE
"1483296",3,FALSE,TRUE,FALSE
"1427634",3,FALSE,TRUE,FALSE
"1249833",3,FALSE,TRUE,FALSE
"1359356",3,FALSE,TRUE,FALSE
"1042837",3,FALSE,TRUE,FALSE
"1029748",3,FALSE,TRUE,FALSE
"1048803",3,FALSE,TRUE,FALSE
"1048801",3,FALSE,TRUE,FALSE
"1047760",3,FALSE,TRUE,FALSE
"1244975",3,FALSE,TRUE,FALSE
"1433465",3,FALSE,TRUE,FALSE
"1065909",3,FALSE,TRUE,FALSE
"1483814",3,FALSE,TRUE,FALSE
"1072248",3,FALSE,TRUE,FALSE
"1299236",3,FALSE,TRUE,FALSE
"1220069",3,FALSE,TRUE,FALSE
"1343062",3,FALSE,TRUE,FALSE
"1469394",3,FALSE,TRUE,FALSE
"1451524",3,FALSE,TRUE,FALSE
"1356355",3,FALSE,TRUE,FALSE
"1460537",3,FALSE,TRUE,FALSE
"1058358",3,FALSE,TRUE,FALSE
"1031850",3,FALSE,TRUE,FALSE
"1469663",3,FALSE,TRUE,FALSE
"1343640",3,FALSE,TRUE,FALSE
"1466153",3,FALSE,TRUE,FALSE
"1334559",3,FALSE,TRUE,FALSE
"1308278",3,FALSE,TRUE,FALSE
"1346267",3,FALSE,TRUE,FALSE
"1405082",3,FALSE,TRUE,FALSE
"1337629",3,FALSE,TRUE,FALSE
"1488414",3,FALSE,TRUE,FALSE
"1041565",3,FALSE,TRUE,FALSE
"1484678",3,FALSE,FALSE,FALSE
"1026317",3,FALSE,TRUE,FALSE
"1252378",3,FALSE,TRUE,FALSE
"1415585",3,FALSE,TRUE,FALSE
"1395895",3,FALSE,TRUE,FALSE
"1478784",3,FALSE,TRUE,FALSE
"1478968",3,FALSE,TRUE,FALSE
"1475960",3,FALSE,TRUE,FALSE
"1474254",3,FALSE,TRUE,FALSE
"1051385",3,FALSE,TRUE,FALSE
"1466651",3,FALSE,FALSE,FALSE
"1391325",3,FALSE,TRUE,FALSE
"1392639",3,FALSE,TRUE,FALSE
"1463729",3,FALSE,TRUE,FALSE
"1459938",3,FALSE,TRUE,FALSE
"1018812",3,FALSE,TRUE,FALSE
"1067651",3,FALSE,TRUE,FALSE
"1219570",3,FALSE,TRUE,FALSE
"1018624",3,FALSE,TRUE,FALSE
"1049575",3,FALSE,TRUE,FALSE
"1038764",3,FALSE,TRUE,FALSE
"1035088",3,FALSE,TRUE,FALSE
"1485004",3,FALSE,TRUE,FALSE
"1070689",3,FALSE,TRUE,FALSE
"1238126",3,FALSE,TRUE,FALSE
"1018998",3,FALSE,TRUE,FALSE
"1465860",3,FALSE,TRUE,FALSE
"1435767",3,FALSE,TRUE,FALSE
"1462294",3,FALSE,TRUE,FALSE
"1044224",3,FALSE,TRUE,FALSE
"1465558",3,FALSE,TRUE,FALSE
"1070281",3,FALSE,TRUE,FALSE
"1450483",3,FALSE,TRUE,FALSE
"1479984",3,FALSE,TRUE,FALSE
"1469547",3,FALSE,TRUE,FALSE
"1300752",3,FALSE,TRUE,FALSE
"1020659",3,FALSE,TRUE,FALSE
"1477855",3,FALSE,TRUE,FALSE
"1484020",3,FALSE,TRUE,FALSE
"1379624",3,FALSE,TRUE,FALSE
"1037735",3,FALSE,TRUE,FALSE
"1479905",3,FALSE,TRUE,FALSE
"1433827",3,FALSE,TRUE,FALSE
"1478243",3,FALSE,FALSE,FALSE
"1477274",3,FALSE,TRUE,FALSE
"1021352",3,FALSE,TRUE,FALSE
"1378257",3,FALSE,TRUE,FALSE
"1318753",3,FALSE,FALSE,FALSE
"1338355",3,FALSE,FALSE,FALSE
"1361185",3,FALSE,TRUE,FALSE
"1056422",3,FALSE,TRUE,FALSE
"1282257",3,FALSE,TRUE,FALSE
"1484045",3,FALSE,TRUE,FALSE
"1345010",3,FALSE,TRUE,FALSE
"1455936",3,FALSE,TRUE,FALSE
"1279609",4,FALSE,TRUE,FALSE
"1388424",4,FALSE,TRUE,FALSE
"1415174",4,FALSE,TRUE,FALSE
"1442145",4,FALSE,TRUE,TRUE
"1472889",4,FALSE,TRUE,FALSE
"1029925",4,FALSE,TRUE,FALSE
"1060144",4,FALSE,TRUE,FALSE
"1485740",4,FALSE,TRUE,FALSE
"1236496",4,FALSE,TRUE,FALSE
"1303372",4,FALSE,TRUE,FALSE
"1492108",4,FALSE,TRUE,FALSE
"1491263",4,FALSE,TRUE,FALSE
"1439624",4,FALSE,TRUE,FALSE
"1436056",4,FALSE,TRUE,FALSE
"1048798",4,FALSE,TRUE,FALSE
"1297706",4,FALSE,TRUE,FALSE
"1473131",4,FALSE,TRUE,FALSE
"1294035",4,FALSE,TRUE,FALSE
"1282808",4,FALSE,TRUE,FALSE
"1043840",4,FALSE,TRUE,FALSE
"1480117",4,FALSE,TRUE,FALSE
"1302106",4,FALSE,TRUE,FALSE
"1345344",4,FALSE,TRUE,FALSE
"1378400",4,FALSE,TRUE,FALSE
"1055675",4,FALSE,TRUE,FALSE
"1245177",4,FALSE,TRUE,FALSE
"1232015",4,FALSE,TRUE,FALSE
"1018843",4,FALSE,TRUE,FALSE
"1019127",4,FALSE,TRUE,FALSE
"1026400",4,FALSE,TRUE,FALSE
"1048272",4,FALSE,TRUE,FALSE
"1434027",4,FALSE,TRUE,FALSE
"1288904",4,FALSE,TRUE,FALSE
"1288723",4,FALSE,TRUE,FALSE
"1470408",4,FALSE,TRUE,FALSE
"1314982",4,FALSE,TRUE,FALSE
"1340395",4,FALSE,TRUE,FALSE
"1038259",4,FALSE,TRUE,FALSE
"1298069",4,FALSE,TRUE,FALSE
"1019170",4,FALSE,TRUE,FALSE
"1287517",4,FALSE,TRUE,FALSE
"1416436",4,FALSE,TRUE,FALSE
"1480012",4,FALSE,TRUE,FALSE
"1266792",4,FALSE,TRUE,FALSE
"1052206",4,FALSE,TRUE,FALSE
"1468160",4,FALSE,TRUE,FALSE
"1294190",4,FALSE,TRUE,FALSE
"1463359",4,FALSE,TRUE,FALSE
"1445613",4,FALSE,TRUE,FALSE
"1026361",4,FALSE,TRUE,FALSE
"1300471",4,FALSE,TRUE,FALSE
"1037581",4,FALSE,TRUE,FALSE
"1284523",4,FALSE,TRUE,FALSE
"1067847",4,FALSE,TRUE,FALSE
"1250925",4,FALSE,TRUE,FALSE
"1018697",4,FALSE,TRUE,FALSE
"1044161",4,FALSE,TRUE,TRUE
"1220653",4,FALSE,TRUE,FALSE
"1076049",4,FALSE,TRUE,FALSE
"1021807",4,FALSE,TRUE,FALSE
"1051134",4,FALSE,TRUE,FALSE
"1462239",4,FALSE,TRUE,FALSE
"1060256",4,FALSE,TRUE,FALSE
"1463344",4,FALSE,TRUE,FALSE
"1048800",4,FALSE,TRUE,FALSE
"1441380",4,FALSE,FALSE,FALSE
"1283531",4,FALSE,TRUE,FALSE
"1420444",4,FALSE,TRUE,FALSE
"1015939",4,FALSE,TRUE,FALSE
"1013752",4,FALSE,TRUE,FALSE
"1072107",5,FALSE,TRUE,FALSE
"1464630",5,FALSE,TRUE,FALSE
"1422587",5,FALSE,TRUE,FALSE
"1339123",5,FALSE,TRUE,TRUE
"1465175",5,FALSE,TRUE,FALSE
"1347482",5,FALSE,TRUE,FALSE
"1425184",5,FALSE,FALSE,FALSE
"1029241",5,FALSE,TRUE,FALSE
