pac_id,depth,path,status,total_received,total_donated_all,data_sufficiency,unitemized_amount,small_dollar_amount,under_5k_amount,over_5k_amount,is_federal_pac,is_major_donor_ie,is_candidate_pac,suspected_federal_reason,suspected_federal_pac,low_data_sufficiency,unknown_data_sufficiency,data_ok,pct_unitemized,pct_small_dollar,pct_over_5k,entity_id_normalized
1018435,0,1018435,resolved,554875.9899999999,346300,1.6022985561651744,2569.84,477.5,264350.75000000006,287477.9,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.004631377183936181,8.605526434834567e-4,0.5180939618598385,0bb01fd2-55ed-4e79-b236-411307c60626
1468668,0,1468668,resolved,168427.97999999998,171000,0.9849589473684209,75.67999999999999,0,39845.42999999999,128506.87000000001,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,4.4933151843298244e-4,0,0.7629781583796232,e51dbb13-ae46-46ed-b2e7-0c1d02cbc497
1018725,0,1018725,resolved,3878501.4500001296,3570929.27,1.0861322520678574,1262299.0000000002,464934.94000002334,2108584.1400000043,42683.37,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.32546049454228204,0.11987489137074006,0.011005119000277433,bc1008e9-95ce-4d04-92bc-5bb1ec9963d9
1026634,0,1026634,resolved,996704.89,1017813.83,0.9792605097535372,1452.23,1979.8100000000002,334104.57999999996,659168.27,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.0014570310776743556,0.0019863552590777397,0.6613474827037319,0559bd46-49a9-49c5-b01e-86edc5259159
1018378,0,1018378,resolved,1414472.49,1039917.2000000001,1.3601779930171363,800,0,679956.61,733715.88,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,5.655818728577747e-4,0,0.5187205019448629,6f8a856f-9308-49eb-b561-61a0e276a3a3
1047521,0,1047521,resolved,9892642.439999977,5635773.02,1.7553301747414904,9876922.64,4338.699999999999,11381.100000000008,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.9984109604592182,4.385784714564099e-4,0,4b309bd1-b0a1-4b2d-b660-de28e0ab751e
1018771,0,1018771,resolved,2011986.5,2495500,0.8062458425165298,2011986.5,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,102349ec-bf3b-473e-9398-15d861f4f805
1018937,0,1018937,resolved,1645347.6800000002,2211420,0.744023152544519,0,0,4100,1641247.6800000002,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0,0,0.9975081254558915,45b25f2f-acfc-44f3-9cec-df8a18e6eb2a
1042247,0,1042247,resolved,30500,20000,1.525,100,300,9100,21000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.003278688524590164,0.009836065573770493,0.6885245901639344,dd69b17f-0f3c-4b9a-bb06-5fe08ed25061
1020403,0,1020403,resolved,412140.0199999995,73100,5.638030369357038,123231.75,8449.320000000002,280458.94999999966,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.2990045713104982,0.020501090867128147,0,96a937e1-b8bc-4a20-b5ce-8c208437a5e1
1398311,0,1398311,unresolved,NA,6000,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,9020003e-d1e4-4926-9e8e-c709597b9ffe
1042752,0,1042752,resolved,59730,23000,2.5969565217391306,59730,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,4c5e9e02-3526-46e1-9ea5-4ffa6eb3aa06
1047876,0,1047876,resolved,3850.53,5000,0.7701060000000001,1500,0,2350.53,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.389556762315837,0,0,cac14a7e-0720-4082-b360-fd3008676a49
1262838,0,1262838,federal_pac,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,7215ae46-37be-4704-a4c5-186901106696
1042976,0,1042976,resolved,21917.5,10000,2.19175,0,0,0,21917.5,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,782a62a6-30b7-463a-a5b2-e863c4bd3bf4
1043305,0,1043305,unresolved,NA,39200,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,5f056af7-2085-48e2-823a-09c886651e7d
1247000,0,1247000,federal_pac,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,786457e7-89c5-40dc-b6d4-b9918dbe1e1b
1053896,0,1053896,resolved,570200.43,590400,0.9657866361788618,570200.43,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,760be8fd-377b-40de-b79f-aebf55ca929f
1367567,0,1367567,resolved,21700,12300,1.7642276422764227,0,100,2000,19600,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0.004608294930875576,0.9032258064516129,e12398ae-ba51-4db5-9efa-1bad7d56d0fb
1040629,0,1040629,resolved,170138.37999999998,148000,1.1495836486486486,170138.37999999998,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,24fbb758-54d7-41a4-aa5e-e8bae12be7af
1435580,0,1435580,resolved,36782,25000,1.47128,0,200,16582,20000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0.0054374422271763366,0.5437442227176337,e9df187d-3ec9-4c97-a1f0-691bea67e672
1282378,0,1282378,resolved,499800,444847.62,1.1235307946572806,0,0,0,499800,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,bea4ff99-a150-4ff3-99b8-7c2ddb23cb90
1299419,0,1299419,unresolved,NA,10000,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,914665af-306a-463c-b625-d1bbd69fde2a
1034124,0,1034124,resolved,370686.92,178954.88,2.0713987794018247,361220.18,0,0,9466.74,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.9744616292368773,0,0.02553837076312269,1088191d-9747-4271-a152-9cd10335abda
1018862,0,1018862,resolved,894659.5,298500,2.997184254606365,894659.5,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,b19e4deb-2eb0-48e7-aca2-1f9250bd3174
1413981,0,1413981,unresolved,NA,22900,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,96c7c078-db76-48fe-9903-3ec1b6d9a800
1478172,0,1478172,resolved,755715.37,110450,6.842149117247623,1537,100,185767.15,568311.22,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,0.002033834511001146,1.323249519193979e-4,0.7520175486175437,50f88da2-451f-45bc-a698-ec1833a18443
1019977,0,1019977,unresolved,NA,190900,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,c807cdc4-632c-4888-803e-af14eca0b2ca
1071932,0,1071932,resolved,1338859.3499999999,1085800,1.2330625805857431,1317656.13,0,0,21203.22,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.9841632207296458,0,0.01583677927035428,6ad3695e-20cb-4113-8a5f-78360035cac0
1456932,0,1456932,unresolved,NA,127315,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,f06270ff-84e1-4da2-9c7d-69d27cc3146f
1277874,0,1277874,resolved,120203.08,220606.32,0.5448759582227743,0,0,100000,20203.08,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0,0,0.16807456181655248,4775cf7a-6b89-40e3-b0f1-b6be39a7ead1
1045460,0,1045460,resolved,21830.15,10500,2.0790619047619048,21830.15,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,57b2cd7d-f3eb-46aa-88cc-dcdd95a5688b
1018846,0,1018846,resolved,1442036.6500000001,1798400,0.8018442226423488,772.1800000000001,0,68100.86,1373163.61,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,5.354787619302186e-4,0,0.9522390502349576,25e04715-a97a-49f7-9671-bd00a7fe25bb
1477142,0,1477142,resolved,760000.44,87750,8.660973675213675,668.52,2100,269605.28,487626.64,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,8.796310696872754e-4,0.0027631562950147766,0.6416136285394782,f81f1819-a58b-46ae-8ea5-878a35aaf093
1076050,0,1076050,resolved,231331.59,144100,1.6053545454545455,0.11,0,12033.9,219297.58,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,4.755079062051145e-7,0,0.9479793918331689,e5f51153-41c3-423c-85ac-d8abac07ce49
1226530,0,1226530,resolved,693059.4,393850,1.759703948203631,0,0,0,693059.4,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,5c2e5ffa-51f7-4403-add6-53731c400a64
1042187,0,1042187,resolved,146058.5,52800,2.7662594696969696,146058.5,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,34ae73c1-ac6e-42cc-9aa5-ac414d7cbd12
1073761,0,1073761,resolved,1663353.3400000003,669260,2.4853619520066945,1663353.3400000003,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,770a4c69-ac91-473c-a6e1-e54b8c871922
1490064,0,1490064,resolved,403021,74200,5.43154986522911,1449,3700,18272,379600,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.003595346148215602,0.009180663042372483,0.9418864029417822,b8ff9037-d5e5-4a21-a4a5-42b4076fc103
1221924,0,1221924,unresolved,NA,5000,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,6ec513b1-643c-45b9-a801-9e710a20e19e
1489012,0,1489012,resolved,25000,5900,4.237288135593221,0,0,0,25000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,f68324b9-d01b-469d-9432-d5eb1579028a
1469747,0,1469747,resolved,5983286.88,746332,8.016923942695744,5969337,0,0,13949.88,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.9976685256315171,0,0.0023314743684828966,a2e6121b-e41c-44ed-b985-d343c5fcd8c9
1475124,0,1475124,federal_pac,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,all_contributors_federal,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,b9671888-8ee9-41c8-8d47-671bf4d7af83
1223277,0,1223277,resolved,84135,58950,1.4272264631043257,0,0,0,84135,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,b7b2065e-b860-43d3-b082-d9c7cda36118
1477312,0,1477312,resolved,1297552.41,154540,8.396223696130452,745,900,452894.55000000005,843012.86,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,5.741579255361254e-4,6.936136013188092e-4,0.6496946508696323,6db32d83-ad5e-40ef-8060-b72241997811
1034589,0,1034589,resolved,1940620,1348975,1.4385885579792064,0,0,0,1940620,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,02b7993e-710b-467c-bd5a-6d9070b2a3f8
1021744,0,1021744,resolved,235424.93,224852.57,1.0470190756547724,0,0,6898,228526.93,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9706997895252639,f85ef115-079f-4762-a667-998376eb6194
1020015,0,1020015,resolved,146164.37,84700,1.7256714285714285,394.37,0,112601.59999999998,33168.40000000001,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.002698126773303234,0,0.22692534439138629,054b2e09-2483-4d05-a73d-cef4cd89a7cf
1021273,0,1021273,resolved,2305264.38,1108017.72,2.0805302463935322,22375.02,1230,270095.12,2011564.24,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.009706053758571502,5.335613609750045e-4,0.8725958972219924,77ee9ab5-ef73-4772-9b25-432e7fe96c28
1031555,0,1031555,resolved,269685.54000000056,210800,1.279343168880458,8173.82,5546,221850.3400000006,34115.380000000005,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.030308706948099562,0.020564691751734216,0.12650059028007188,b11abced-28d6-4f55-99eb-ccebc1c9f294
1039598,0,1039598,resolved,60982,121200,0.5031518151815182,8327,850,36205,15600,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0.13654848971827752,0.013938539241087533,0.2558131907776065,d23a47b8-3496-4e98-9a2d-73da985586fb
1021706,0,1021706,resolved,494386.87,130300,3.7942200306983884,70254.82,46575,346577.31,30979.739999999998,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.14210494708324273,0.0942075990003537,0.06266295057552802,f1b81dee-6546-427d-8de1-5704235c3f51
1030692,0,1030692,resolved,46960,55250,0.8499547511312218,0,0,46960,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0,5a9a0c38-ab16-4e4e-b478-512d30613d81
1266480,0,1266480,resolved,273900,91000,3.00989010989011,0,0,97900,176000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.642570281124498,6c105b58-3a32-47a8-b376-c087408c2b35
1019780,0,1019780,resolved,304935.8200000027,192900,1.580797407983425,126286.45000000001,13701.68999999998,154267.67999999927,10680,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.4141410805722952,0.04493302885833439,0.03502376336108991,af1ce7a4-700c-493d-a06c-a3d131c2b44e
1018801,0,1018801,resolved,66707.5300000001,119000,0.5605674789915975,116.12,0,66591.4100000001,0,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0.0017407330176968001,0,0,03ce883e-cecd-421b-8012-fdf20015cc03
1054067,0,1054067,resolved,34177.97,56600,0.6038510600706714,0,3110,22767.97,8300,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0,0.09099428667062438,0.24284648854218083,8d6a86a4-bfbe-49e1-9ca7-a993186f8fd6
1048794,0,1048794,resolved,180120.51,128400,1.402807710280374,0,0,3879.4,176241.11000000002,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.978462197336661,61a24978-65da-420a-8d4b-fcd1eba8923a
1237671,0,1237671,resolved,332156.73,340800,0.974638292253521,0,0,0,332156.73,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,fee96970-a821-4977-8909-1d458e7424d0
1483803,0,1483803,federal_pac,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,cfa45930-0a0c-4df0-9651-e2e9504f1a55
1281772,0,1281772,resolved,121770.61,39500,3.082800253164557,0,0,0,121770.61,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,499acafd-5086-4b29-aa90-c957115a8816
1064902,0,1064902,resolved,88522.59999999993,58600,1.5106245733788384,73960.18,1145.97,2777.4500000000003,10639,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.8354948905703182,0.012945507700858321,0.12018399821062653,effd1800-ac07-4483-8362-f4211f320c44
1022953,0,1022953,resolved,53559.2,78066.66,0.686070084207522,85,285,47630,5559.2,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0.0015870289324709855,0.0053212146559321275,0.10379542636932591,0e7bd782-af56-4b5b-b69c-846c6114c9aa
1400117,0,1400117,federal_pac,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,a76ea8d5-2bc6-4577-8907-421fcd5f5d49
1070701,0,1070701,resolved,176235,122100,1.4433660933660935,0,0,72235,104000,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.5901211450619911,9e24e186-04f8-48ad-a1f2-8183571c41ad
1467150,0,1467150,resolved,1248,9800,0.1273469387755102,0,0,1248,0,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0,0,0,da2fb3a4-b2a5-4d78-88fd-5bcd0e284c4f
1343200,0,1343200,resolved,597103.11,424500,1.4066033215547702,0,0,485650,111453.11,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.18665638837486545,d402046d-7612-4b0a-a2a4-a1993016ec89
1048313,0,1048313,resolved,172133.63,168052.03999999998,1.0242876551810975,0,0,0,172133.63,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,e85e93fb-c52c-4792-9015-920387c224fb
1058417,0,1058417,resolved,489441.35000000003,313400,1.5617145820038292,263.56,0,136846.6,352331.19,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,5.384914862628586e-4,0,0.7198639632715952,cbd09a8d-199e-4f12-8918-41ceaffcb009
1255069,0,1255069,federal_pac,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,08bc0812-21b7-4e5f-97af-527e1a21269e
1406838,0,1406838,resolved,70323.05,38200,1.8409175392670158,0,0,3417.0499999999997,66906,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9514092463281953,c6be0ed6-7be4-4925-91d0-be62bbba3b21
1018748,0,1018748,resolved,166188.14000000004,78000,2.13061717948718,44004.35,1305,101278.79000000002,19600,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.26478634395932216,0.00785254591573141,0.1179386206500656,f23b3884-0f01-4029-8c3d-1ff29da1511a
1388166,0,1388166,resolved,217649.23,102511.64,2.1231660131473853,0,0,10000,207649.23,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9540545123913372,2fe32dfd-3e70-49e4-ab09-85c7f43658cc
1021618,0,1021618,resolved,1138492.5,354281.26,3.2135272974923934,823.5,200,208965,928504,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,7.233249230890849e-4,1.756708981394256e-4,0.8155556580302461,002ec236-5bc0-4d9f-afcb-f816c094bf3f
1398390,0,1398390,resolved,247764.40999999997,50500,4.906225940594059,239686.81999999998,0,0,8077.59,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.9673981020922254,0,0.03260189790777457,3eeccbc6-5f54-4e1c-a721-1cef9b0a6455
1480805,0,1480805,resolved,272415.5,102400,2.6603076171875,0,200,19950,252265.5,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,7.341726149943744e-4,0.9260321090393168,4b4dd458-dc92-44fa-a331-5a8e68d2f458
1018750,0,1018750,resolved,419100,172300,2.432385374347069,419100,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,71da9155-d8e9-41d7-bb87-126e9b89cd2d
1018640,0,1018640,resolved,530603,251290.85,2.11150943219779,0,0,3060,527543,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9942329764437818,29f633c8-20b6-4547-b80f-1d596c11cd7b
1313474,0,1313474,resolved,248166,135700,1.8287840825350037,0,0,24649,223517,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.9006753543998774,cdc08a40-486e-4bed-afdc-aebac8595217
1490566,0,1490566,resolved,44200,10000,4.42,0,0,0,44200,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,3b51872e-741b-437e-91bc-e5915d931e92
1477778,0,1477778,resolved,158725,203300,0.7807427447122479,25,0,67000,91700,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,1.5750511891636477e-4,0,0.577728776185226,0de05a52-8bb0-4356-9d79-4c2260a671af
1492717,0,1492717,federal_pac,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,6557c553-14e7-42a8-9c20-3b2ba0001996
1036989,0,1036989,resolved,25550,25000,1.022,50,0,0,25500,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.0019569471624266144,0,0.9980430528375733,2fd0006c-91e1-489e-a167-2d040b63db39
1445004,0,1445004,unresolved,NA,20800,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,76ca66da-3c06-45cb-bbc4-90754d8537fe
1018754,0,1018754,resolved,886467.64,682817.24,1.2982502316432432,886467.64,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,0,0,8e628086-3eeb-46ed-94a1-4fc5184d2ca6
1365388,0,1365388,resolved,114270.5,135350,0.8442593276690062,650,2820.5,73700,37100,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.005688257249246306,0.02468266087922955,0.3246682214569815,91e3856f-0dab-439e-8d49-7848f3ca94c5
1067533,0,1067533,resolved,863725.7600000001,854900,1.0103237337700317,0,0,0,863725.7600000001,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,1,d72959e0-d052-4363-acef-020e0b991540
1408693,0,1408693,federal_pac,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,all_contributors_federal,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,80972239-6028-4770-a1a2-39a92842faa7
1042048,0,1042048,resolved,79125,42900,1.8444055944055944,375,0,0,78750,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.004739336492890996,0,0.995260663507109,ee57ff2f-04f3-4e6c-8370-886da1f4daa7
1342714,0,1342714,resolved,347793.9799999995,199550,1.7428914056627387,207824.5,26483.969999999998,113485.51000000005,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.5975505959016321,0.07614844282238592,0,4e2eda30-9690-49f1-8626-b468e9c31102
1018392,0,1018392,resolved,47605261.739999995,4192628.2600000002,11.354515303486505,8782.24,1815,315739.09,47278925.41,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1.844804477279196e-4,3.812603761980703e-5,0.9931449525100332,ca45d7db-e0c0-4442-811d-06e898a7b8d8
1482358,0,1482358,unresolved,NA,117000,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,2e582519-a8bf-4d02-935c-61e1988996b2
1243091,0,1243091,resolved,430776.62,377500,1.141130119205298,0.95,100,5000,425675.67,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,2.2053193137547715e-6,2.3213887513208123e-4,0.9881587120489501,e1cd328f-8a84-4a67-88ff-0509172f86cc
1019216,0,1019216,resolved,574905.4,104500,5.501487081339713,558495,0,0,16410.4,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.9714554777185951,0,0.028544522281404906,56eca98c-74f0-4335-acb0-3110d5d1df61
1261647,0,1261647,unresolved,NA,5000,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,eee65b2a-198f-49a0-925e-747d4a7a67ce
1258919,0,1258919,resolved,14767.399999999987,36000,0.4102055555555552,9909.32,1504.6199999999997,3353.460000000001,0,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0.6710267210206271,0.10188794235952171,0,4be31088-5aeb-4269-8970-1321ef1fd1b6
1273830,0,1273830,resolved,25668.070000000014,43900,0.5846940774487475,5204.6500000000005,1420.0099999999993,19043.410000000003,0,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0.2027674850504926,0.05532204018455609,0,9a742fa9-3b5b-40e1-900a-dcdda9dcc3e5
1021721,0,1021721,resolved,200518.9,102400,1.9581923828124999,4075,2000,61303.9,133140,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.020322273860469014,0.009974122140107492,0.6639773108669557,7afbd0d8-1ee3-4af3-b1fc-f4bf4384d91f
1045835,0,1045835,federal_pac,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,self_contributing,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,bdebac24-46cb-4f53-bd7b-3e97b1473034
1280975,0,1280975,resolved,194238.21,51300,3.7863198830409357,146663.06,45,13781.15,33749,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.7550680167408874,2.3167429312698052e-4,0.17375057152761036,7b1f7d61-f0c1-4388-9e5b-7db406508db2
1371227,0,1371227,resolved,76666.54000000004,18900,4.05643068783069,332.4,500,68264.40000000002,7569.74,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.004335659337176294,0.00652174990549984,0.09873590225931672,446019fd-ad0e-4873-8e6f-ccb4708ada7c
1343340,0,1343340,resolved,67428.31,41385.119999999995,1.6292887395276372,2246,910,64272.31,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.03330945117859249,0.013495815036740503,0,7a5ee3c4-3a6c-423f-a019-deb70e670b00
1047567,0,1047567,resolved,226174.44999999984,199400,1.1342750752256763,180,2400,112810.90000000007,110783.55,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,7.958458614578266e-4,0.010611278152771022,0.4898146099172567,346b66bd-930e-4919-88f2-44dbbb0dca2f
1435087,0,1435087,unresolved,NA,22800,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,316dac61-6b88-4623-a6e8-7e6de1b4b7ef
1029026,0,1029026,resolved,76535.37000000001,49600,1.5430518145161292,54778.87000000001,1465,2704,17587.5,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.7157327389937489,0.019141476679344464,0.22979571406004828,21e617f3-949b-405f-a06b-47a7711ecc38
1436215,0,1436215,resolved,23439,13000,1.803,0,0,6300,17139,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0,0,0.7312172020990657,62671e51-8954-4760-b3a7-d72daa882038
1302173,0,1302173,resolved,280164.75,228931,1.2237955978002106,276016.25,4044,104.5,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.9851926411156293,0.014434364066143224,0,e85e40fb-9793-4333-94c7-0a1baec27006
1268631,0,1268631,resolved,15434,27900,0.553189964157706,50,0,10384,5000,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,0.0032396008811714397,0,0.32396008811714394,bb2b361e-30d8-481d-827b-9591461d1ae1
1025607,0,1025607,resolved,195819.03,43800,4.470754109589041,57915.23,5089.249999999999,110365.72000000004,22448.83,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,0.29575894641087747,0.025989557807532798,0.11464069656559937,f5d1f278-b22a-4c3c-9987-f84afcf3a0a4
