pac_id,fec_id,Contributor.Name,committee_url,name_variants,is_assoc,is_union,industry_override_under_5k,note_subcategory,notes,unresolvable_reason,is_candidate_pac,is_federal_pac,suspected_federal_pac,suspected_federal_reason,is_seed,is_major_donor_ie,low_data_sufficiency,unknown_data_sufficiency,classification_status,data_ok,contributor_is_dc_based,total_received,total_donated_all,data_sufficiency,unitemized_amount,under_5k_amount,over_5k_amount,pct_over_5k,total_direct_over_5k,total_resolvable,pct_resolvable
1367548,,United Domestic Workers of America Issues PAC,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1367548,United Domestic Workers of America Issues PAC,,TRUE,Unions,Misc Unions,,low_pct_resolvable,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,FALSE,1983628,1038625.55,1.909858659,1970971,0,12657,0.006380732678,12657,12657,0.006380732678
1332378,,Working for Working Americans sponsored by United Brotherhood of Carpenters (MPO),https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1332378,Working for Working Americans | Working For Working Americans | Working for Working Americans Sponsored by United Brotherhood Carpenters (MPO) | Working for Working Americans Sponsored by United Brotherhood of Carpenters | Working for Working Americans sponsored by United Brotherhood of Carpenters (MPO) | Working for Working Americans Sponsored by United Brotherhood of Carpenters (MPO) | Working for Working Americans Sponsored By United Brotherhood of Carpenters (MPO),,TRUE,Unions,Trade Unions,,suspected_federal_pac,FALSE,FALSE,TRUE,dc_based,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,TRUE,4840739.26,3274000,1.478539786,4833000,0,7739.26,0.001598776465,7739.26,7739.26,0.001598776465
1280724,,Planned Parenthood Action Fund of the Pacific Southwest PAC,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1280724,Planned Parenthood Action Fund of the Pacific Southwest PAC,,,Uncategorized,,,low_data_sufficieny,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,unresolvable,FALSE,FALSE,210837.14,286765.91,0.7352238626,376.72,107735.32,102725.1,0.4872248789,102725.1,102725.1,0
1413452,,AMERICAN FEDERATION OF TEACHERS SOLIDARITY COMMITTEE,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1413452,AMERICAN FEDERATION OF TEACHERS SOLIDARITY COMMITTEE,,TRUE,Unions,Social Services Unions,,suspected_federal_pac,FALSE,FALSE,TRUE,dc_based,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,TRUE,1.00E+06,1.00E+06,1,1.00E+06,0,0,0,0,0,0
1430404,,California Conference of Carpenters - Building Communities Fund,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1430404,California Conference of Carpenters - Building Communities Fund | California Conference of Carpenters-Building Communities Fund,,TRUE,Unions,Trade Unions,,low_data_sufficieny,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,unresolvable,FALSE,FALSE,944172.35,1650000,0.5722256667,0,0,944172.35,1,944172.35,944172.35,0
1240104,,California Federation of Teachers COPE Prop/Ballot Committee,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1240104,CA Federation of Teachers - COPE Prop/Ballot Committee | California Federation of Teachers COPE Prop/Ballot Committee | CFT COPE Prop/Ballot,,TRUE,Unions,Social Services Unions,,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,classify_by_contributors,TRUE,FALSE,3245532.47,3314100,0.9793103618,1298.35,182693.74,3060980.67,0.943136665,3060980.67,3060980.67,0.943136665
1357909,,CALIFORNIA WORKS: SENATOR TONI ATKINS BALLOT MEASURE COMMITTEE,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1357909,CALIFORNIA WORKS: SENATOR TONI ATKINS BALLOT MEASURE COMMITTEE,,,Candidates/Political Parties,Candidate,,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,classify_by_contributors,TRUE,FALSE,14000,15000,0.9333333333,0,3000,11000,0.7857142857,11000,11000,0.7857142857
1404127,,"CITIZENS FOR A BETTER CALIFORNIA, A BALLOT MEASURE COMMITTEE SPONSORED BY SENATOR STEVE GLAZER",https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1404127,"CITIZENS FOR A BETTER CALIFORNIA, A BALLOT MEASURE COMMITTEE SPONSORED BY SENATOR STEVE GLAZER",,,Candidates/Political Parties,Candidate,,no_contributor_data,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,unresolvable,FALSE,FALSE,NA,5000,NA,NA,NA,NA,NA,0,0,0
1460932,,"Campaign for a Safe and Healthy California, sponsored by environmental and health organizations",https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1460932,"Campaign for a Safe and Healthy California | Campaign for a Safe and Healthy California, sponsored by environmental and health organizations | Campaign for a Safe and Healthy California, Sponsored by Non-Profit Environmental and Health Organizations | CAMPAIGN FOR A SAFE AND HEALTHY CALIFORNIA, SPONSORED BY NONPROFIT ENVIRONMENTAL AND HEALTH ORGANIZATIONS | Clean and Healthy California, Sponsored by Environmental Organizations | Clean and Healthy California, Sponsored By Environmental Organizations | Clean And Healthy California, Sponsored by Environmental Organizations",,,Other Industries,Nonprofit,,low_data_sufficieny,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,unresolvable,FALSE,FALSE,477,10178630,4.69E-05,377,0,0,0,0,0,0
1417295,,Lift Up Long Beach Families Rex Richardson BMC,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1417295,Lift Up Long Beach Families Rex Richardson BMC,,,Uncategorized,,,no_contributor_data,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,unresolvable,FALSE,FALSE,NA,5000,NA,NA,NA,NA,NA,0,0,0
1445325,,Service Employees International Union Committee of Interns and Resident Physicians PAC,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1445325,Service Employees International Union Committee of Interns & Residents Physician PAC | Service Employees International Union Committee of Interns and Resident Physician PAC | Service Employees International Union Committee of Interns And Resident Physician PAC | SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE OF INTERNS AND RESIDENT PHYSICIANS | Service Employees International Union Committee of Interns and Resident Physicians PAC | SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE OF INTERNS AND RESIDENT PHYSICIANS PAC,,TRUE,Unions,Misc Unions,,low_pct_resolvable,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,FALSE,148860.78,41600,3.578384135,0,3860.78,145000,0.9740644917,145000,0,0
1385421,,Service Employees International Union Local 121RN Health Care Fund,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1385421,"121RNA Health Care Fund - Restricted Use, Service Employees International Union Local | Service Employees International Union Local 121RN Health Care Fund | Service Employees International Union Local 121RN Health Care Fund sponsored by Service Employee Unions | SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 121RN HEALTH CARE FUND SPONSORED BY SERVICE EMPLOYEE UNIONS",,TRUE,Unions,Misc Unions,,low_pct_resolvable,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,FALSE,231882.19,16530,14.02796068,0,0,231882.19,1,231882.19,11349.38,0.04894459553
1296889,,"Service Employees International Union Local 721 CTW, CLC Workers' Strength Committee",https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1296889,"SEIU Local 721 CTW CLC External Organizing | SEIU Local 721 CTW, CLC Workers' Strength Committee | Service Employees International Union Local 721 CTW CLC | Service Employees International Union Local 721 CTW, CLC Workers Strength Committee Sponsored by SEIU | Service Employees International Union Local 721 CTW, CLC Workers' Strength Committee | SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 721 CTW, CLC WORKERS' STRENGTH COMMITTEE | Service Employees International Union SEIU Local 721, CTW, CLC Workers' Strength Committee",,TRUE,Unions,Misc Unions,,low_pct_resolvable,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,FALSE,3379415.06,1147635,2.944677585,654922.06,0,2724493,0.8062025385,2724493,1.00E+06,0.295909198
1467784,,SUPPORTING CALIFORNIA'S COMMUNITIES: ASM. CHRIS WARD'S BALLOT BEASURE COMMITTEE,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1467784,SUPPORTING CALIFORNIA'S COMMUNITIES: ASM. CHRIS WARD'S BALLOT BEASURE COMMITTEE,,,Candidates/Political Parties,Candidate,,no_contributor_data,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,unresolvable,FALSE,FALSE,NA,15000,NA,NA,NA,NA,NA,0,0,0
1025322,,Service Employees International Union Political Education and Action Fund (SEIU PEA) (MPO),https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1025322,Service Employees Internation Union Political Education and Action Fund (SEIU PEA) (MPO) | Service Employees International Union Political Education and Action Fund (SEIU PEA) (MPO),,TRUE,Unions,Misc Unions,,suspected_federal_pac,FALSE,FALSE,TRUE,dc_based,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,TRUE,13325289.19,1789945.35,7.444522924,6242896.99,0,7082392.2,0.5315000747,7082392.2,7082392.2,0.5315000747
1219354,,Northern California Carpenters Regional Council Issues PAC,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1219354,Northern California Carpenters Regional Council Issues PAC | NORTHERN CALIFORNIA CARPENTERS REGIONAL COUNCIL ISSUES PAC | Northern California Carpenters Regional Council Issues PAC (NCCRC),,TRUE,Unions,Trade Unions,,low_pct_resolvable,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,FALSE,1517296.73,650000,2.334302662,1486644.35,2407,28245.38,0.01861559406,28245.38,28245.38,0.01861559406
1338455,,"AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES - COUNCIL 57 ISSUES PAC",https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1338455,"AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES - COUNCIL 57 ISSUES PAC | American Federation of State, County & Municipal Employees-Council 57 Issues PAC",,TRUE,Unions,Public Sector Unions,,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,classify_by_contributors,TRUE,FALSE,229181.5,59500,3.851789916,66,22598.5,206517,0.9011067647,206517,206517,0.9011067647
1437334,,CALIFORNIA FIRST A CONTROLLED COMMITTEE BY ASSEMBLY MEMBER MIKE GIPSON (A BALLOT MEASURE COMMITTEE),https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1437334,CALIFORNIA FIRST A CONTROLLED COMMITTEE BY ASSEMBLY MEMBER MIKE GIPSON (A BALLOT MEASURE COMMITTEE),,,Candidates/Political Parties,Candidate,,no_over_5k_contributors,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,FALSE,4000,5000,0.8,0,4000,0,0,0,0,0
1458522,,CALIFORNIA FOR ALL OF US SUPPORTING PROP 50- MCKINNOR BALLOT MEASURE COMMITTEE,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1458522,CALIFORNIA FOR ALL OF US SUPPORTING PROP 50- MCKINNOR BALLOT MEASURE COMMITTEE,,,Candidates/Political Parties,Candidate,,low_pct_resolvable,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,FALSE,449300,5000,89.86,0,10000,439300,0.977743156,439300,164089.0945,0.3652105375
1467883,,"CALIFORNIANS FOR HEALTHY, FAIR, AND SAFE COMMUNITIES- ASSEMBLYMEMBER RICK CHAVEZ ZBUR BALLOT MEASURE COMMITTEE",https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1467883,"CALIFORNIANS FOR HEALTHY, FAIR, AND SAFE COMMUNITIES- ASSEMBLYMEMBER RICK CHAVEZ ZBUR BALLOT MEASURE COMMITTEE",,,Candidates/Political Parties,Candidate,,low_pct_resolvable,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,FALSE,130000,5000,26,0,0,130000,1,130000,0,0
1467830,,Colonel (Ret.) Tom Umberg Ballot Measure Committee,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1467830,Colonel (Ret.) Tom Umberg Ballot Measure Committee | COLONEL (RET.) TOM UMBERG BALLOT MEASURE COMMITTEE,,,Candidates/Political Parties,Candidate,,low_data_sufficieny,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,unresolvable,FALSE,FALSE,7350,15000,0.49,0,7350,0,0,0,0,0
1445566,,Lockyer for Lt. Governor 2026,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1445566,Lockyer for Lt. Governor 2026 | LOCKYER FOR LT. GOVERNOR 2026,,,Candidates/Political Parties,Candidate,,no_contributor_data,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,unresolvable,FALSE,FALSE,NA,32900,NA,NA,NA,NA,NA,0,0,0
1455473,,"Californians for Justice, a Ballot Measure Committee Controlled by Jesse Gabriel",https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1455473,"Californians for Justice, a Ballot Measure Committee Controlled by Jesse Gabriel | CALIFORNIANS FOR JUSTICE, A BALLOT MEASURE COMMITTEE CONTROLLED BY JESSE GABRIEL | Californians for Justice, A Committee Controlled by Jesse Gabriel in Support of Proposition 1",,,Candidates/Political Parties,Candidate,,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,classify_by_contributors,TRUE,FALSE,248692,59000,4.215118644,0,0,248692,1,248692,197892.4868,0.7957332235
1476038,,"WORKING FAMILIES INITIATIVE COMMITTEE, SPONSORED BY WORKING FAMILIES POWER BALLOT INITIATIVE PROJECT",https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1476038,"WORKING FAMILIES INITIATIVE COMMITTEE, SPONSORED BY WORKING FAMILIES POWER BALLOT INITIATIVE PROJECT",,,Uncategorized,,,low_pct_resolvable,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,FALSE,60000.01,17880.86,3.355543861,0.01,0,60000,0.9999998333,60000,22284.31458,0.371405181
1332307,,"Youth Power PAC, Sponsored by PowerCA Action",https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1332307,"Youth Power PAC, Sponsored by PowerCA Action",,,Uncategorized,,,low_data_sufficieny,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,unresolvable,FALSE,FALSE,5930,17066.77,0.3474588337,0,0,5930,1,5930,5930,0
1308176,,Yolo County Democratic Central Committee,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1308176,Yolo County Democratic Central Committee | YOLO COUNTY DEMOCRATIC CENTRAL COMMITTEE,,,Candidates/Political Parties,Political Party,,low_pct_resolvable,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,FALSE,396861,32000,12.40190625,285,30276,366000,0.9222372569,366000,168156.6801,0.423716818
1391310,,STATE OF OPPORTUNITY PHIL TING'S BALLOT MEASURE COMMITTEE,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1391310,STATE OF OPPORTUNITY PHIL TING'S BALLOT MEASURE COMMITTEE,,,Candidates/Political Parties,Candidate,,no_contributor_data,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,unresolvable,FALSE,FALSE,NA,5000,NA,NA,NA,NA,NA,0,0,0
1453695,,Anna Caballero Thrive California Ballot Measure Committee,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1453695,Anna Caballero Thrive California Ballot Measure Committee,,,Candidates/Political Parties,Candidate,,low_data_sufficieny,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,unresolvable,FALSE,FALSE,72600,1.00E+05,0.726,0,17600,55000,0.7575757576,55000,38304.81194,0
1451423,,"California Dream for All, Robert Rivas Ballot Measure Committee",https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1451423,"California Dream for All, Robert Rivas Ballot Measure Committee",,,Candidates/Political Parties,Candidate,,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,classify_by_contributors,TRUE,FALSE,899800,270601.2,3.325188506,0,2500,897300,0.9972216048,897300,620631.1974,0.6897434957
1058979,,Tehama County Democratic Central Committee,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1058979,Tehama County Democratic Central Committee | TEHAMA COUNTY DEMOCRATIC CENTRAL COMMITTEE,,,Candidates/Political Parties,Political Party,,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,classify_by_contributors,TRUE,FALSE,393937.88,51903.33,7.589838263,237.88,700,393000,0.9976192185,393000,209123.93,0.5308550932
1461025,,"Pacheco Moving California Forward, a Ballot Measure Committee",https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1461025,"Pacheco Moving California Forward, a Ballot Measure Committee",,,Candidates/Political Parties,Candidate,,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,classify_by_contributors,TRUE,FALSE,138833.33,53721.19,2.584330876,0,6000,132833.33,0.956782712,132833.33,100333.33,0.722689069
1465256,,Progressive Era Issues Committee,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1465256,Progressive Era Issues Committee | Progressive Era Issues Committee Supporting Yes of 50 | Progressive Era Issues Committee Supporting Yes on 50 | PROGRESSIVE ERA ISSUES COMMITTEE SUPPORTING YES ON 50 | Progressive Era Issues Committee Supporting Yes on Prop 50 | Progressive Era Issues Committee Supporting Yes on Proposition 50,,,Uncategorized,,,low_pct_resolvable,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,FALSE,1682798,1255000.04,1.340874858,1238,5860,1675000,0.9953660511,1675000,625000,0.3714052429
1453827,,Results for California: A Cottie Petrie-Norris Ballot Measure Committee,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1453827,Results for California: A Cottie Petrie-Norris Ballot Measure Committee,,,Candidates/Political Parties,Candidate,,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,classify_by_contributors,TRUE,FALSE,201900,49218.78,4.102092738,0,4000,197900,0.980188212,197900,182768.1419,0.9052409206
1018460,,San Diego County Democratic Party,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1018460,San Diego County Democratic Party,,,Candidates/Political Parties,Political Party,,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,classify_by_contributors,TRUE,FALSE,2881621.09,27262.87,105.6976426,3952,99602.87,2777851.22,0.9639890649,2777851.22,1555431.776,0.5397766491
1482711,,Save Our Local Hospitals Yes on A,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1482711,Save Our Local Hospitals Yes on A,,,Uncategorized,,Contributions filed locally,no_contributor_data,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,unresolvable,FALSE,FALSE,NA,109851.58,NA,NA,NA,NA,NA,0,0,0
1405290,,"SERVICE EMPLOYEES INTERNATIONAL UNION UNITED SERVICE WORKERS WEST (SEIU USWW) INDEPENDENT EXPENDITURE COMMITTEE FOR PEOPLE-POWERED POLITICS, SPONSORED BY LABOR ORGANIZATIONS",https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1405290,"SERVICE EMPLOYEES INTERNATIONAL UNION UNITED SERVICE WORKERS WEST (SEIU USWW) INDEPENDENT EXPENDITURE COMMITTEE FOR PEOPLE-POWERED POLITICS, SPONSORED BY LABOR ORGANIZATIONS",,TRUE,Unions,Misc Unions,,no_contributor_data,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,unresolvable,FALSE,FALSE,NA,97850,NA,NA,NA,NA,NA,0,0,0
1271482,,Service Employees International Union Local 1000 Issues PAC,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1271482,Service Employees International Union Local 1000 Issues PAC | SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 1000 ISSUES PAC,,TRUE,Unions,Misc Unions,,low_data_sufficieny,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,unresolvable,FALSE,FALSE,668100.08,2002500,0.3336329988,645440,0,22540.08,0.03373758015,22540.08,22540.08,0
1482227,,RISE TOGETHER - PATRICK AHRENS BALLOT MEASURE COMMITTEE TO SUPPORT ECONOMIC EMPOWERMENT & INNOVATION,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1482227,RISE TOGETHER - PATRICK AHRENS BALLOT MEASURE COMMITTEE TO SUPPORT ECONOMIC EMPOWERMENT & INNOVATION,,,Candidates/Political Parties,Candidate,,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,classify_by_contributors,TRUE,FALSE,72500,5000,14.5,0,2500,70000,0.9655172414,70000,48152.88162,0.6641776775
1479469,,RODRIGUEZ FIGHTING FOR CALIFORNIA WORKING FAMILIES BALLOT MEASURE COMMITTEE,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1479469,RODRIGUEZ FIGHTING FOR CALIFORNIA WORKING FAMILIES BALLOT MEASURE COMMITTEE,,,Candidates/Political Parties,Candidate,,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,classify_by_contributors,TRUE,FALSE,1.00E+05,5000,20,0,0,1.00E+05,1,1.00E+05,94926.50749,0.9492650749
1296947,,SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 1021 ISSUES PAC,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1296947,SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 1021 ISSUES PAC,,TRUE,Unions,Misc Unions,,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,classify_by_contributors,TRUE,FALSE,2357754.14,4.00E+05,5.89438535,1141935.41,0,1215818.73,0.5156681561,1215818.73,1215818.73,0.5156681561
1463844,,GOLDEN STATE OF MIND: AN AVELINO VALENCIA BALLOT MEASURE COMMITTEE,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1463844,GOLDEN STATE OF MIND: AN AVELINO VALENCIA BALLOT MEASURE COMMITTEE,,,Candidates/Political Parties,Candidate,,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,classify_by_contributors,TRUE,FALSE,530400,12569.65,42.19687899,0,10600,519800,0.980015083,519800,372497.3386,0.7022951331
1483976,,STANDING UP FOR ALL CALIFORNIANS SOLACHE BALLOT MEASURE COMMITTEE,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1483976,STANDING UP FOR ALL CALIFORNIANS SOLACHE BALLOT MEASURE COMMITTEE,,,Candidates/Political Parties,Candidate,,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,classify_by_contributors,TRUE,FALSE,169170.83,15318.24,11.04375111,0,13937.5,155233.33,0.9176128651,155233.33,137159.8375,0.810777115
1025714,,The California Society of Certified Public Accountants PAC,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1025714,California Society of Certified Public Accountants PAC | California Society of Certified Public Accountants Political Action Committee | The California Society of Certified Public Accountants PAC,TRUE,,Associations,Professional/Legal,,low_pct_resolvable,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,FALSE,109110.5,30000,3.637016667,23375.5,39535,45500,0.4170084456,45500,45500,0.4170084456
1031445,,"Firefighters for Better Government, sponsored by the Ventura County Professional Firefighters Association",https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1031445,"Firefighters for Better Government, sponsored by the Ventura County Professional Firefighters Association",,TRUE,Unions,Public Safety Unions,,no_contributor_data,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,unresolvable,FALSE,FALSE,NA,11000,NA,NA,NA,NA,NA,0,0,0
1067827,,HCA California Good Government Fund,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1067827,"HCA California Good Government Fund | HCA California Good Government Group, Sponsored by Far West Division, Inc.",,,Healthcare/Insurance,,,low_data_sufficieny,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,unresolvable,FALSE,FALSE,9800,20000,0.49,0,0,9800,1,9800,9800,0
1414164,,International Union of Painters & Allied Trades Legislative Educational Committee (MPO),https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1414164,International Union of Painter & Allied Trades Political Action Together Legislative Education Committee | International Union of Painters & Allied Trades (IUPAT) Legislative Education Committee (MPO) | International Union of Painters & Allied Trades (IUPAT) Legislative Educational Committee (MPO) | International Union of Painters & Allied Trades (IUPAT) Political Action Together Legislative Educational Committee | International Union of Painters & Allied Trades Legislative Education Committee (MPO) | International Union of Painters & Allied Trades Legislative Educational Committee | International Union of Painters & Allied Trades Legislative Educational Committee (IUPAT) (MPO) | International Union of Painters & Allied Trades Legislative Educational Committee (MPO) | INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES LEGISLATIVE EDUCATIONAL COMMITTEE (MPO) | International Union of Painters & Allied Trades Legislative Educational Committee MPO | International Union of Painters & Allied Trades Political Action Together Legislative Education Committee | International Union of Painters & Allied Trades Political Action Together Legislative Education Committee (IUAPT) | International Union of Painters and Allied Trades (IUPAT) Legislative Educational Committee (MPO) | International Union of Painters and Allied Trades (IUPAT) Political Action Together Legislative Education Committee | International Union of Painters and Allied Trades (IUPAT) Political Action Together Legislative Education Committee (MPO) | International Union of Painters and Allied Trades (IUPAT) Political Action Together Legislative Educational Committee (MPO) | International Union of Painters and Allied Trades Legislative Educational Committee (MPO) | International Union of Painters and Allied Trades Political Action Together Legislative & Education Committee | International Union of Painters and Allied Trades Political Action Together Legislative & Educational Committee | International Union of Painters and Allied Trades Political Action Together Legislative Education Committee | International Union of Painters and Allied Trades Political Action Together Legislative Educational Committee (MPO) | IUPAT Political Action Together Legislative Education Committee,,TRUE,Unions,Trade Unions,,suspected_federal_pac,FALSE,FALSE,TRUE,self_contributing,FALSE,FALSE,FALSE,FALSE,unresolvable,TRUE,FALSE,2837762.45,232600,12.2001825,0,0,2837762.45,1,2837762.45,0,0
1067843,,SUNPAC sponsored by California Solar & Storage Association (Formerly CALSEIA),https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1067843,Sun PAC - California Solar Energy Ind. Assn. | SUNPAC sponsored by CA Solar & Storage Association | SUNPAC sponsored by California Solar & Storage Association | SUNPAC sponsored by California Solar & Storage Association (Formerly CALSEIA) | SUNPAC Sponsored by California Solar & Storage Association (Formerly CALSEIA),TRUE,,Associations,Utilities/Infrastructure,,low_data_sufficieny,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,unresolvable,FALSE,FALSE,16909,27204.64,0.6215483829,259,16150,0,0,0,0,0
1046142,,Ventura County Deputy Sheriff's Association Political Action Committee,https://cal-access.sos.ca.gov/Campaign/Committees/Detail.aspx?id=1046142,Ventura County Deputy Sheriff's Association Political Action Committee | Ventura County Deputy Sheriff's Association State PAC | Ventura County Deputy Sheriffs' Association State PAC | Ventura County Sheriffs Assoc,,TRUE,Unions,Public Safety Unions,,no_contributor_data,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,unresolvable,FALSE,FALSE,NA,18300,NA,NA,NA,NA,NA,0,0,0
