─────────────────────────────────────────────────────────────────
CalAccess Multi-Race Pull  —  2026-04-23 12:25:33
  GOV: governor_race_2026-03-20.csv
  LTG: lt_governor_race_2026.csv
  INS: insurance_commissioner_race_2026.csv
─────────────────────────────────────────────────────────────────
Loading existing CSV files …
  [GOV] 89,608 existing rows | 87,339 dedup keys  (governor_race_2026-03-20.csv)
  [LTG] No existing file — will create: lt_governor_race_2026.csv
  [INS] No existing file — will create: insurance_commissioner_race_2026.csv
Downloading CalAccess database from:
  https://campaignfinance.cdn.sos.ca.gov/dbwebexport.zip

    0.1%     1.0 MB  (1.9 MB/s)
    0.1%     2.1 MB  (3.5 MB/s)
    0.2%     3.1 MB  (4.9 MB/s)
    0.3%     4.2 MB  (6.1 MB/s)
    0.3%     5.2 MB  (7.2 MB/s)
    0.4%     6.3 MB  (7.4 MB/s)
   39.0%   590.3 MB  (16.5 MB/s)
   39.1%   591.4 MB  (16.5 MB/s)
   39.2%   592.4 MB  (16.6 MB/s)
   39.2%   593.5 MB  (16.6 MB/s)
   39.3%   594.5 MB  (16.6 MB/s)
   39.4%   595.6 MB  (16.5 MB/s)
   39.4%   596.6 MB  (16.6 MB/s)
   39.5%   597.7 MB  (16.6 MB/s)
   39.6%   598.7 MB  (16.6 MB/s)
   39.6%   599.8 MB  (16.6 MB/s)
   39.7%   600.8 MB  (16.6 MB/s)
   39.8%   601.9 MB  (16.6 MB/s)
   39.8%   602.9 MB  (16.6 MB/s)
   39.9%   604.0 MB  (16.5 MB/s)
   40.0%   605.0 MB  (16.6 MB/s)
   40.1%   606.1 MB  (16.6 MB/s)
   40.1%   607.1 MB  (16.6 MB/s)
   40.2%   608.2 MB  (16.6 MB/s)
   40.3%   609.2 MB  (16.6 MB/s)
   40.3%   610.3 MB  (16.6 MB/s)
   40.4%   611.3 MB  (16.6 MB/s)
   40.5%   612.4 MB  (16.6 MB/s)
   40.5%   613.4 MB  (16.6 MB/s)
   40.6%   614.5 MB  (16.6 MB/s)
   40.7%   615.5 MB  (16.6 MB/s)
   40.7%   616.6 MB  (16.6 MB/s)
   40.8%   617.6 MB  (16.6 MB/s)
   40.9%   618.7 MB  (16.6 MB/s)
   41.0%   619.7 MB  (16.6 MB/s)
   41.0%   620.8 MB  (16.6 MB/s)
   41.1%   621.8 MB  (16.7 MB/s)
   41.2%   622.9 MB  (16.7 MB/s)
   41.2%   623.9 MB  (16.7 MB/s)
   41.3%   625.0 MB  (16.6 MB/s)
   41.4%   626.0 MB  (16.7 MB/s)
   41.4%   627.0 MB  (16.7 MB/s)
   41.5%   628.1 MB  (16.7 MB/s)
   41.6%   629.1 MB  (16.7 MB/s)
   41.6%   630.2 MB  (16.7 MB/s)
   41.7%   631.2 MB  (16.7 MB/s)
   41.8%   632.3 MB  (16.7 MB/s)
   41.9%   633.3 MB  (16.7 MB/s)
   41.9%   634.4 MB  (16.7 MB/s)
   42.0%   635.4 MB  (16.7 MB/s)
   42.1%   636.5 MB  (16.7 MB/s)
   42.1%   637.5 MB  (16.7 MB/s)
   42.2%   638.6 MB  (16.7 MB/s)
   42.3%   639.6 MB  (16.7 MB/s)
   42.3%   640.7 MB  (16.7 MB/s)
   42.4%   641.7 MB  (16.7 MB/s)
   42.5%   642.8 MB  (16.7 MB/s)
   42.5%   643.8 MB  (16.6 MB/s)
   42.6%   644.9 MB  (16.7 MB/s)
   42.7%   645.9 MB  (16.7 MB/s)
   42.8%   647.0 MB  (16.7 MB/s)
   42.8%   648.0 MB  (16.7 MB/s)
   42.9%   649.1 MB  (16.7 MB/s)
   43.0%   650.1 MB  (16.7 MB/s)
   43.0%   651.2 MB  (16.6 MB/s)
   43.1%   652.2 MB  (16.6 MB/s)
   43.2%   653.3 MB  (16.6 MB/s)
   43.2%   654.3 MB  (16.7 MB/s)
   43.3%   655.4 MB  (16.7 MB/s)
   43.4%   656.4 MB  (16.7 MB/s)
   43.4%   657.5 MB  (16.7 MB/s)
   43.5%   658.5 MB  (16.7 MB/s)
   43.6%   659.6 MB  (16.7 MB/s)
   43.7%   660.6 MB  (16.7 MB/s)
   43.7%   661.7 MB  (16.7 MB/s)
   43.8%   662.7 MB  (16.7 MB/s)
   43.9%   663.7 MB  (16.7 MB/s)
   43.9%   664.8 MB  (16.7 MB/s)
   44.0%   665.8 MB  (16.7 MB/s)
   44.1%   666.9 MB  (16.7 MB/s)
   44.1%   667.9 MB  (16.7 MB/s)
   44.2%   669.0 MB  (16.7 MB/s)
   44.3%   670.0 MB  (16.7 MB/s)
   44.4%   671.1 MB  (16.8 MB/s)
   44.4%   672.1 MB  (16.7 MB/s)
   44.5%   673.2 MB  (16.7 MB/s)
   44.6%   674.2 MB  (16.7 MB/s)
   44.6%   675.3 MB  (16.7 MB/s)
   44.7%   676.3 MB  (16.7 MB/s)
   44.8%   677.4 MB  (16.7 MB/s)
   44.8%   678.4 MB  (16.7 MB/s)
   44.9%   679.5 MB  (16.7 MB/s)
   45.0%   680.5 MB  (16.7 MB/s)
   45.0%   681.6 MB  (16.7 MB/s)
   45.1%   682.6 MB  (16.7 MB/s)
   45.2%   683.7 MB  (16.7 MB/s)
   45.3%   684.7 MB  (16.7 MB/s)
   45.3%   685.8 MB  (16.7 MB/s)
   45.4%   686.8 MB  (16.8 MB/s)
   45.5%   687.9 MB  (16.8 MB/s)
   45.5%   688.9 MB  (16.8 MB/s)
   45.6%   690.0 MB  (16.7 MB/s)
   45.7%   691.0 MB  (16.7 MB/s)
   45.7%   692.1 MB  (16.7 MB/s)
   45.8%   693.1 MB  (16.7 MB/s)
   45.9%   694.2 MB  (16.8 MB/s)
   45.9%   695.2 MB  (16.8 MB/s)
   46.0%   696.3 MB  (16.8 MB/s)
   46.1%   697.3 MB  (16.8 MB/s)
   46.2%   698.4 MB  (16.8 MB/s)
   46.2%   699.4 MB  (16.8 MB/s)
   46.3%   700.4 MB  (16.8 MB/s)
   46.4%   701.5 MB  (16.8 MB/s)
   46.4%   702.5 MB  (16.8 MB/s)
   46.5%   703.6 MB  (16.8 MB/s)
   46.6%   704.6 MB  (16.8 MB/s)
   46.6%   705.7 MB  (16.8 MB/s)
   46.7%   706.7 MB  (16.8 MB/s)
   46.8%   707.8 MB  (16.8 MB/s)
   46.8%   708.8 MB  (16.8 MB/s)
   46.9%   709.9 MB  (16.8 MB/s)
   47.0%   710.9 MB  (16.8 MB/s)
   47.1%   712.0 MB  (16.8 MB/s)
   47.1%   713.0 MB  (16.8 MB/s)
   47.2%   714.1 MB  (16.8 MB/s)
   47.3%   715.1 MB  (16.8 MB/s)
   47.3%   716.2 MB  (16.8 MB/s)
   47.4%   717.2 MB  (16.8 MB/s)
   47.5%   718.3 MB  (16.7 MB/s)
   47.5%   719.3 MB  (16.8 MB/s)
   47.6%   720.4 MB  (16.8 MB/s)
   47.7%   721.4 MB  (16.8 MB/s)
   47.7%   722.5 MB  (16.8 MB/s)
   47.8%   723.5 MB  (16.8 MB/s)
   47.9%   724.6 MB  (16.8 MB/s)
   48.0%   725.6 MB  (16.8 MB/s)
   48.0%   726.7 MB  (16.8 MB/s)
   48.1%   727.7 MB  (16.8 MB/s)
   48.2%   728.8 MB  (16.8 MB/s)
   48.2%   729.8 MB  (16.8 MB/s)
   48.3%   730.9 MB  (16.8 MB/s)
   48.4%   731.9 MB  (16.8 MB/s)
   48.4%   733.0 MB  (16.8 MB/s)
   48.5%   734.0 MB  (16.8 MB/s)
   48.6%   735.1 MB  (16.8 MB/s)
   48.6%   736.1 MB  (16.8 MB/s)
   48.7%   737.1 MB  (16.8 MB/s)
   48.8%   738.2 MB  (16.8 MB/s)
   48.9%   739.2 MB  (16.8 MB/s)
   48.9%   740.3 MB  (16.8 MB/s)
   49.0%   741.3 MB  (16.8 MB/s)
   49.1%   742.4 MB  (16.8 MB/s)
   49.1%   743.4 MB  (16.8 MB/s)
   49.2%   744.5 MB  (16.8 MB/s)
   49.3%   745.5 MB  (16.8 MB/s)
   49.3%   746.6 MB  (16.8 MB/s)
   49.4%   747.6 MB  (16.8 MB/s)
   49.5%   748.7 MB  (16.8 MB/s)
   49.5%   749.7 MB  (16.8 MB/s)
   49.6%   750.8 MB  (16.8 MB/s)
   49.7%   751.8 MB  (16.8 MB/s)
   49.8%   752.9 MB  (16.8 MB/s)
   49.8%   753.9 MB  (16.8 MB/s)
   49.9%   755.0 MB  (16.8 MB/s)
   50.0%   756.0 MB  (16.8 MB/s)
   50.0%   757.1 MB  (16.7 MB/s)
   50.1%   758.1 MB  (16.7 MB/s)
   50.2%   759.2 MB  (16.6 MB/s)
   50.2%   760.2 MB  (16.6 MB/s)
   50.3%   761.3 MB  (16.5 MB/s)
   50.4%   762.3 MB  (16.5 MB/s)
   50.4%   763.4 MB  (16.5 MB/s)
   50.5%   764.4 MB  (16.5 MB/s)
   50.6%   765.5 MB  (16.5 MB/s)
   50.7%   766.5 MB  (16.5 MB/s)
   50.7%   767.6 MB  (16.5 MB/s)
   50.8%   768.6 MB  (16.5 MB/s)
   50.9%   769.7 MB  (16.5 MB/s)
   50.9%   770.7 MB  (16.5 MB/s)
   51.0%   771.8 MB  (16.5 MB/s)
   51.1%   772.8 MB  (16.4 MB/s)
   51.1%   773.8 MB  (16.4 MB/s)
   51.2%   774.9 MB  (16.4 MB/s)
   51.3%   775.9 MB  (16.4 MB/s)
   51.3%   777.0 MB  (16.4 MB/s)
   51.4%   778.0 MB  (16.4 MB/s)
   51.5%   779.1 MB  (16.4 MB/s)
   51.6%   780.1 MB  (16.4 MB/s)
   51.6%   781.2 MB  (16.4 MB/s)
   51.7%   782.2 MB  (16.4 MB/s)
   51.8%   783.3 MB  (16.4 MB/s)
   51.8%   784.3 MB  (16.4 MB/s)
   51.9%   785.4 MB  (16.4 MB/s)
   52.0%   786.4 MB  (16.4 MB/s)
   52.0%   787.5 MB  (16.4 MB/s)
   52.1%   788.5 MB  (16.4 MB/s)
   52.2%   789.6 MB  (16.4 MB/s)
   52.3%   790.6 MB  (16.4 MB/s)
   52.3%   791.7 MB  (16.4 MB/s)
   52.4%   792.7 MB  (16.4 MB/s)
   52.5%   793.8 MB  (16.4 MB/s)
   52.5%   794.8 MB  (16.4 MB/s)
   52.6%   795.9 MB  (16.4 MB/s)
   52.7%   796.9 MB  (16.4 MB/s)
   52.7%   798.0 MB  (16.4 MB/s)
   52.8%   799.0 MB  (16.4 MB/s)
   52.9%   800.1 MB  (16.4 MB/s)
   52.9%   801.1 MB  (16.4 MB/s)
   53.0%   802.2 MB  (16.4 MB/s)
   53.1%   803.2 MB  (16.4 MB/s)
   53.2%   804.3 MB  (16.4 MB/s)
   53.2%   805.3 MB  (16.4 MB/s)
   53.3%   806.4 MB  (16.4 MB/s)
   53.4%   807.4 MB  (16.4 MB/s)
   53.4%   808.5 MB  (16.4 MB/s)
   53.5%   809.5 MB  (16.4 MB/s)
   53.6%   810.5 MB  (16.4 MB/s)
   53.6%   811.6 MB  (16.4 MB/s)
   53.7%   812.6 MB  (16.4 MB/s)
   53.8%   813.7 MB  (16.4 MB/s)
   53.8%   814.7 MB  (16.4 MB/s)
   53.9%   815.8 MB  (16.4 MB/s)
   54.0%   816.8 MB  (16.4 MB/s)
   54.1%   817.9 MB  (16.4 MB/s)
   54.1%   818.9 MB  (16.4 MB/s)
   54.2%   820.0 MB  (16.4 MB/s)
   54.3%   821.0 MB  (16.4 MB/s)
   54.3%   822.1 MB  (16.5 MB/s)
   54.4%   823.1 MB  (16.5 MB/s)
   54.5%   824.2 MB  (16.4 MB/s)
   54.5%   825.2 MB  (16.4 MB/s)
   54.6%   826.3 MB  (16.4 MB/s)
   54.7%   827.3 MB  (16.4 MB/s)
   54.7%   828.4 MB  (16.3 MB/s)
   54.8%   829.4 MB  (16.4 MB/s)
   54.9%   830.5 MB  (16.4 MB/s)
   55.0%   831.5 MB  (16.4 MB/s)
   55.0%   832.6 MB  (16.4 MB/s)
   55.1%   833.6 MB  (16.4 MB/s)
   55.2%   834.7 MB  (16.4 MB/s)
   55.2%   835.7 MB  (16.4 MB/s)
   55.3%   836.8 MB  (16.4 MB/s)
   55.4%   837.8 MB  (16.4 MB/s)
   55.4%   838.9 MB  (16.4 MB/s)
   55.5%   839.9 MB  (16.4 MB/s)
   55.6%   841.0 MB  (16.4 MB/s)
   55.6%   842.0 MB  (16.4 MB/s)
   55.7%   843.1 MB  (16.4 MB/s)
   55.8%   844.1 MB  (16.4 MB/s)
   55.9%   845.2 MB  (16.4 MB/s)
   55.9%   846.2 MB  (16.4 MB/s)
   56.0%   847.2 MB  (16.4 MB/s)
   56.1%   848.3 MB  (16.4 MB/s)
   56.1%   849.3 MB  (16.4 MB/s)
   56.2%   850.4 MB  (16.4 MB/s)
   56.3%   851.4 MB  (16.4 MB/s)
   56.3%   852.5 MB  (16.4 MB/s)
   56.4%   853.5 MB  (16.4 MB/s)
   56.5%   854.6 MB  (16.4 MB/s)
   56.5%   855.6 MB  (16.4 MB/s)
   56.6%   856.7 MB  (16.4 MB/s)
   56.7%   857.7 MB  (16.4 MB/s)
   56.8%   858.8 MB  (16.4 MB/s)
   56.8%   859.8 MB  (16.4 MB/s)
   56.9%   860.9 MB  (16.4 MB/s)
   57.0%   861.9 MB  (16.4 MB/s)
   57.0%   863.0 MB  (16.4 MB/s)
   57.1%   864.0 MB  (16.4 MB/s)
   57.2%   865.1 MB  (16.4 MB/s)
   57.2%   866.1 MB  (16.4 MB/s)
   57.3%   867.2 MB  (16.4 MB/s)
   57.4%   868.2 MB  (16.4 MB/s)
   57.4%   869.3 MB  (16.4 MB/s)
   57.5%   870.3 MB  (16.4 MB/s)
   57.6%   871.4 MB  (16.4 MB/s)
   57.7%   872.4 MB  (16.4 MB/s)
   57.7%   873.5 MB  (16.5 MB/s)
   57.8%   874.5 MB  (16.5 MB/s)
   57.9%   875.6 MB  (16.5 MB/s)
   57.9%   876.6 MB  (16.5 MB/s)
   58.0%   877.7 MB  (16.5 MB/s)
   58.1%   878.7 MB  (16.5 MB/s)
   58.1%   879.8 MB  (16.4 MB/s)
   58.2%   880.8 MB  (16.3 MB/s)
   58.3%   881.9 MB  (16.3 MB/s)
   58.3%   882.9 MB  (16.3 MB/s)
   58.4%   883.9 MB  (16.4 MB/s)
   58.5%   885.0 MB  (16.4 MB/s)
   58.6%   886.0 MB  (16.4 MB/s)
   58.6%   887.1 MB  (16.4 MB/s)
   58.7%   888.1 MB  (16.3 MB/s)
   58.8%   889.2 MB  (16.4 MB/s)
   58.8%   890.2 MB  (16.4 MB/s)
   58.9%   891.3 MB  (16.4 MB/s)
   59.0%   892.3 MB  (16.4 MB/s)
   59.0%   893.4 MB  (16.4 MB/s)
   59.1%   894.4 MB  (16.4 MB/s)
   59.2%   895.5 MB  (16.4 MB/s)
   59.2%   896.5 MB  (16.4 MB/s)
   59.3%   897.6 MB  (16.4 MB/s)
   59.4%   898.6 MB  (16.4 MB/s)
   59.5%   899.7 MB  (16.4 MB/s)
   59.5%   900.7 MB  (16.4 MB/s)
   59.6%   901.8 MB  (16.4 MB/s)
   59.7%   902.8 MB  (16.4 MB/s)
   59.7%   903.9 MB  (16.4 MB/s)
   59.8%   904.9 MB  (16.4 MB/s)
   59.9%   906.0 MB  (16.4 MB/s)
   59.9%   907.0 MB  (16.4 MB/s)
   60.0%   908.1 MB  (16.4 MB/s)
   60.1%   909.1 MB  (16.4 MB/s)
   60.2%   910.2 MB  (16.4 MB/s)
   60.2%   911.2 MB  (16.4 MB/s)
   60.3%   912.3 MB  (16.4 MB/s)
   60.4%   913.3 MB  (16.4 MB/s)
   60.4%   914.4 MB  (16.4 MB/s)
   60.5%   915.4 MB  (16.4 MB/s)
   60.6%   916.5 MB  (16.4 MB/s)
   60.6%   917.5 MB  (16.4 MB/s)
   60.7%   918.6 MB  (16.4 MB/s)
   60.8%   919.6 MB  (16.4 MB/s)
   60.8%   920.6 MB  (16.4 MB/s)
   60.9%   921.7 MB  (16.4 MB/s)
   61.0%   922.7 MB  (16.4 MB/s)
   61.1%   923.8 MB  (16.5 MB/s)
   61.1%   924.8 MB  (16.5 MB/s)
   61.2%   925.9 MB  (16.5 MB/s)
   61.3%   926.9 MB  (16.5 MB/s)
   61.3%   928.0 MB  (16.5 MB/s)
   61.4%   929.0 MB  (16.5 MB/s)
   61.5%   930.1 MB  (16.5 MB/s)
   61.5%   931.1 MB  (16.5 MB/s)
   61.6%   932.2 MB  (16.5 MB/s)
   61.7%   933.2 MB  (16.5 MB/s)
   61.7%   934.3 MB  (16.5 MB/s)
   61.8%   935.3 MB  (16.5 MB/s)
   61.9%   936.4 MB  (16.5 MB/s)
   62.0%   937.4 MB  (16.5 MB/s)
   62.0%   938.5 MB  (16.5 MB/s)
   62.1%   939.5 MB  (16.5 MB/s)
   62.2%   940.6 MB  (16.5 MB/s)
   62.2%   941.6 MB  (16.5 MB/s)
   62.3%   942.7 MB  (16.5 MB/s)
   62.4%   943.7 MB  (16.5 MB/s)
   62.4%   944.8 MB  (16.5 MB/s)
   62.5%   945.8 MB  (16.5 MB/s)
   62.6%   946.9 MB  (16.5 MB/s)
   62.6%   947.9 MB  (16.5 MB/s)
   62.7%   949.0 MB  (16.6 MB/s)
   62.8%   950.0 MB  (16.6 MB/s)
   62.9%   951.1 MB  (16.5 MB/s)
   62.9%   952.1 MB  (16.6 MB/s)
   63.0%   953.2 MB  (16.6 MB/s)
   63.1%   954.2 MB  (16.6 MB/s)
   63.1%   955.3 MB  (16.6 MB/s)
   63.2%   956.3 MB  (16.6 MB/s)
   63.3%   957.3 MB  (16.6 MB/s)
   63.3%   958.4 MB  (16.6 MB/s)
   63.4%   959.4 MB  (16.6 MB/s)
   63.5%   960.5 MB  (16.6 MB/s)
   63.5%   961.5 MB  (16.6 MB/s)
   63.6%   962.6 MB  (16.6 MB/s)
   63.7%   963.6 MB  (16.6 MB/s)
   63.8%   964.7 MB  (16.6 MB/s)
   63.8%   965.7 MB  (16.6 MB/s)
   63.9%   966.8 MB  (16.6 MB/s)
   64.0%   967.8 MB  (16.6 MB/s)
   64.0%   968.9 MB  (16.6 MB/s)
   64.1%   969.9 MB  (16.5 MB/s)
   64.2%   971.0 MB  (16.5 MB/s)
   64.2%   972.0 MB  (16.5 MB/s)
   64.3%   973.1 MB  (16.6 MB/s)
   64.4%   974.1 MB  (16.6 MB/s)
   64.4%   975.2 MB  (16.6 MB/s)
   64.5%   976.2 MB  (16.6 MB/s)
   64.6%   977.3 MB  (16.5 MB/s)
   64.7%   978.3 MB  (16.6 MB/s)
   64.7%   979.4 MB  (16.6 MB/s)
   64.8%   980.4 MB  (16.5 MB/s)
   64.9%   981.5 MB  (16.6 MB/s)
   64.9%   982.5 MB  (16.6 MB/s)
   65.0%   983.6 MB  (16.6 MB/s)
   65.1%   984.6 MB  (16.6 MB/s)
   65.1%   985.7 MB  (16.6 MB/s)
   65.2%   986.7 MB  (16.6 MB/s)
   65.3%   987.8 MB  (16.6 MB/s)
   65.3%   988.8 MB  (16.6 MB/s)
   65.4%   989.9 MB  (16.6 MB/s)
   65.5%   990.9 MB  (16.6 MB/s)
   65.6%   992.0 MB  (16.6 MB/s)
   65.6%   993.0 MB  (16.6 MB/s)
   65.7%   994.1 MB  (16.6 MB/s)
   65.8%   995.1 MB  (16.6 MB/s)
   65.8%   996.1 MB  (16.6 MB/s)
   65.9%   997.2 MB  (16.6 MB/s)
   66.0%   998.2 MB  (16.6 MB/s)
   66.0%   999.3 MB  (16.6 MB/s)
   66.1%  1000.3 MB  (16.6 MB/s)
   66.2%  1001.4 MB  (16.6 MB/s)
   66.2%  1002.4 MB  (16.6 MB/s)
   66.3%  1003.5 MB  (16.6 MB/s)
   66.4%  1004.5 MB  (16.6 MB/s)
   66.5%  1005.6 MB  (16.6 MB/s)
   66.5%  1006.6 MB  (16.6 MB/s)
   66.6%  1007.7 MB  (16.7 MB/s)
   66.7%  1008.7 MB  (16.6 MB/s)
   66.7%  1009.8 MB  (16.6 MB/s)
   66.8%  1010.8 MB  (16.6 MB/s)
   66.9%  1011.9 MB  (16.6 MB/s)
   66.9%  1012.9 MB  (16.6 MB/s)
   67.0%  1014.0 MB  (16.6 MB/s)
   67.1%  1015.0 MB  (16.6 MB/s)
   67.1%  1016.1 MB  (16.6 MB/s)
   67.2%  1017.1 MB  (16.6 MB/s)
   67.3%  1018.2 MB  (16.6 MB/s)
   67.4%  1019.2 MB  (16.6 MB/s)
   67.4%  1020.3 MB  (16.6 MB/s)
   67.5%  1021.3 MB  (16.6 MB/s)
   67.6%  1022.4 MB  (16.7 MB/s)
   67.6%  1023.4 MB  (16.7 MB/s)
   67.7%  1024.5 MB  (16.7 MB/s)
   67.8%  1025.5 MB  (16.7 MB/s)
   67.8%  1026.6 MB  (16.7 MB/s)
   67.9%  1027.6 MB  (16.6 MB/s)
   68.0%  1028.7 MB  (16.6 MB/s)
   68.1%  1029.7 MB  (16.6 MB/s)
   68.1%  1030.8 MB  (16.6 MB/s)
   68.2%  1031.8 MB  (16.6 MB/s)
   68.3%  1032.8 MB  (16.6 MB/s)
   68.3%  1033.9 MB  (16.6 MB/s)
   68.4%  1034.9 MB  (16.6 MB/s)
   68.5%  1036.0 MB  (16.6 MB/s)
   68.5%  1037.0 MB  (16.6 MB/s)
   68.6%  1038.1 MB  (16.6 MB/s)
   68.7%  1039.1 MB  (16.6 MB/s)
   68.7%  1040.2 MB  (16.6 MB/s)
   68.8%  1041.2 MB  (16.6 MB/s)
   68.9%  1042.3 MB  (16.6 MB/s)
   69.0%  1043.3 MB  (16.6 MB/s)
   69.0%  1044.4 MB  (16.6 MB/s)
   69.1%  1045.4 MB  (16.6 MB/s)
   69.2%  1046.5 MB  (16.6 MB/s)
   69.2%  1047.5 MB  (16.6 MB/s)
   69.3%  1048.6 MB  (16.6 MB/s)
   69.4%  1049.6 MB  (16.6 MB/s)
   69.4%  1050.7 MB  (16.6 MB/s)
   69.5%  1051.7 MB  (16.6 MB/s)
   69.6%  1052.8 MB  (16.6 MB/s)
   69.6%  1053.8 MB  (16.6 MB/s)
   69.7%  1054.9 MB  (16.6 MB/s)
   69.8%  1055.9 MB  (16.6 MB/s)
   69.9%  1057.0 MB  (16.6 MB/s)
   69.9%  1058.0 MB  (16.6 MB/s)
   70.0%  1059.1 MB  (16.6 MB/s)
   70.1%  1060.1 MB  (16.6 MB/s)
   70.1%  1061.2 MB  (16.6 MB/s)
   70.2%  1062.2 MB  (16.6 MB/s)
   70.3%  1063.3 MB  (16.6 MB/s)
   70.3%  1064.3 MB  (16.6 MB/s)
   70.4%  1065.4 MB  (16.6 MB/s)
   70.5%  1066.4 MB  (16.6 MB/s)
   70.5%  1067.5 MB  (16.6 MB/s)
   70.6%  1068.5 MB  (16.6 MB/s)
   70.7%  1069.5 MB  (16.6 MB/s)
   70.8%  1070.6 MB  (16.6 MB/s)
   70.8%  1071.6 MB  (16.6 MB/s)
   70.9%  1072.7 MB  (16.5 MB/s)
   71.0%  1073.7 MB  (16.6 MB/s)
   71.0%  1074.8 MB  (16.6 MB/s)
   71.1%  1075.8 MB  (16.6 MB/s)
   71.2%  1076.9 MB  (16.6 MB/s)
   71.2%  1077.9 MB  (16.6 MB/s)
   71.3%  1079.0 MB  (16.6 MB/s)
   71.4%  1080.0 MB  (16.6 MB/s)
   71.4%  1081.1 MB  (16.6 MB/s)
   71.5%  1082.1 MB  (16.6 MB/s)
   71.6%  1083.2 MB  (16.6 MB/s)
   71.7%  1084.2 MB  (16.6 MB/s)
   71.7%  1085.3 MB  (16.6 MB/s)
   71.8%  1086.3 MB  (16.6 MB/s)
   71.9%  1087.4 MB  (16.6 MB/s)
   71.9%  1088.4 MB  (16.6 MB/s)
   72.0%  1089.5 MB  (16.6 MB/s)
   72.1%  1090.5 MB  (16.6 MB/s)
   72.1%  1091.6 MB  (16.6 MB/s)
   72.2%  1092.6 MB  (16.6 MB/s)
   72.3%  1093.7 MB  (16.6 MB/s)
   72.3%  1094.7 MB  (16.6 MB/s)
   72.4%  1095.8 MB  (16.6 MB/s)
   72.5%  1096.8 MB  (16.6 MB/s)
   72.6%  1097.9 MB  (16.6 MB/s)
   72.6%  1098.9 MB  (16.6 MB/s)
   72.7%  1100.0 MB  (16.6 MB/s)
   72.8%  1101.0 MB  (16.6 MB/s)
   72.8%  1102.1 MB  (16.6 MB/s)
   72.9%  1103.1 MB  (16.6 MB/s)
   73.0%  1104.2 MB  (16.6 MB/s)
   73.0%  1105.2 MB  (16.6 MB/s)
   73.1%  1106.2 MB  (16.6 MB/s)
   73.2%  1107.3 MB  (16.6 MB/s)
   73.2%  1108.3 MB  (16.6 MB/s)
   73.3%  1109.4 MB  (16.6 MB/s)
   73.4%  1110.4 MB  (16.6 MB/s)
   73.5%  1111.5 MB  (16.6 MB/s)
   73.5%  1112.5 MB  (16.6 MB/s)
   73.6%  1113.6 MB  (16.6 MB/s)
   73.7%  1114.6 MB  (16.6 MB/s)
   73.7%  1115.7 MB  (16.6 MB/s)
   73.8%  1116.7 MB  (16.6 MB/s)
   73.9%  1117.8 MB  (16.6 MB/s)
   73.9%  1118.8 MB  (16.6 MB/s)
   74.0%  1119.9 MB  (16.6 MB/s)
   74.1%  1120.9 MB  (16.6 MB/s)
   74.1%  1122.0 MB  (16.6 MB/s)
   74.2%  1123.0 MB  (16.6 MB/s)
   74.3%  1124.1 MB  (16.6 MB/s)
   74.4%  1125.1 MB  (16.6 MB/s)
   74.4%  1126.2 MB  (16.6 MB/s)
   74.5%  1127.2 MB  (16.6 MB/s)
   74.6%  1128.3 MB  (16.6 MB/s)
   74.6%  1129.3 MB  (16.6 MB/s)
   74.7%  1130.4 MB  (16.6 MB/s)
   74.8%  1131.4 MB  (16.6 MB/s)
   74.8%  1132.5 MB  (16.6 MB/s)
   74.9%  1133.5 MB  (16.6 MB/s)
   75.0%  1134.6 MB  (16.6 MB/s)
   75.0%  1135.6 MB  (16.6 MB/s)
   75.1%  1136.7 MB  (16.6 MB/s)
   75.2%  1137.7 MB  (16.6 MB/s)
   75.3%  1138.8 MB  (16.6 MB/s)
   75.3%  1139.8 MB  (16.6 MB/s)
   75.4%  1140.9 MB  (16.6 MB/s)
   75.5%  1141.9 MB  (16.6 MB/s)
   75.5%  1142.9 MB  (16.6 MB/s)
   75.6%  1144.0 MB  (16.7 MB/s)
   75.7%  1145.0 MB  (16.7 MB/s)
   75.7%  1146.1 MB  (16.7 MB/s)
   75.8%  1147.1 MB  (16.7 MB/s)
   75.9%  1148.2 MB  (16.7 MB/s)
   76.0%  1149.2 MB  (16.7 MB/s)
   76.0%  1150.3 MB  (16.7 MB/s)
   76.1%  1151.3 MB  (16.7 MB/s)
   76.2%  1152.4 MB  (16.7 MB/s)
   76.2%  1153.4 MB  (16.7 MB/s)
   76.3%  1154.5 MB  (16.7 MB/s)
   76.4%  1155.5 MB  (16.7 MB/s)
   76.4%  1156.6 MB  (16.7 MB/s)
   76.5%  1157.6 MB  (16.7 MB/s)
   76.6%  1158.7 MB  (16.7 MB/s)
   76.6%  1159.7 MB  (16.7 MB/s)
   76.7%  1160.8 MB  (16.7 MB/s)
   76.8%  1161.8 MB  (16.7 MB/s)
   76.9%  1162.9 MB  (16.7 MB/s)
   76.9%  1163.9 MB  (16.7 MB/s)
   77.0%  1165.0 MB  (16.7 MB/s)
   77.1%  1166.0 MB  (16.7 MB/s)
   77.1%  1167.1 MB  (16.7 MB/s)
   77.2%  1168.1 MB  (16.7 MB/s)
   77.3%  1169.2 MB  (16.7 MB/s)
   77.3%  1170.2 MB  (16.7 MB/s)
   77.4%  1171.3 MB  (16.7 MB/s)
   77.5%  1172.3 MB  (16.7 MB/s)
   77.5%  1173.4 MB  (16.7 MB/s)
   77.6%  1174.4 MB  (16.7 MB/s)
