pac_id,pac_name,industry,amount,total_received,pct_of_total
1064861,California Chamber of Commerce PAC AKA ChamberPAC,92a,24800,788800,0.03144016227180527
1064861,California Chamber of Commerce PAC AKA ChamberPAC,60,20477.061666904367,788800,0.025959763776501478
1064902,Local Societies of the California Optometric Association PAC (aka LSCOA-PAC),60,88522.59999999999,88522.59999999993,1.0000000000000007
1065029,NATIONAL ASSOCIATION OF INDUSTRIAL & OFFICE PROPERITIES ORANGE COUNTY PAC (NAIOP),40,114137.5,119137.5,0.9580316860770118
1065029,NATIONAL ASSOCIATION OF INDUSTRIAL & OFFICE PROPERITIES ORANGE COUNTY PAC (NAIOP),50,5000,119137.5,0.041968313922988144
1065050,CALIFORNIA ASSOCIATION OF HMO'S POLITICAL ACTION COMMITTEE,60,123800,418440.02,0.29586080222441435
1065050,CALIFORNIA ASSOCIATION OF HMO'S POLITICAL ACTION COMMITTEE,52,91240.02,418440.02,0.21804802513870447
1065050,CALIFORNIA ASSOCIATION OF HMO'S POLITICAL ACTION COMMITTEE,99,63500,418440.02,0.15175412715064873
1065050,CALIFORNIA ASSOCIATION OF HMO'S POLITICAL ACTION COMMITTEE,79,61900,418440.02,0.14793040111220718
1065050,CALIFORNIA ASSOCIATION OF HMO'S POLITICAL ACTION COMMITTEE,50,60000,418440.02,0.14338972644155784
1065050,CALIFORNIA ASSOCIATION OF HMO'S POLITICAL ACTION COMMITTEE,20,12000,418440.02,0.028677945288311572
1065050,CALIFORNIA ASSOCIATION OF HMO'S POLITICAL ACTION COMMITTEE,100,6000,418440.02,0.014338972644155786
1065171,UNITED FOOD AND COMMERCIAL WORKERS 8 GOLDEN STATE POLITICAL ACTION COMMITTEE,77,158222.68000000002,158222.68000000002,1
1065182,NA,99,736836.3400000001,736836.3400000001,1
1065909,CALIFORNIA BEER & BEVERAGE DISTRIBUTORS ISSUES PAC,80,3192.25,3192.25,1
1067293,NA,77,500000,500000,1
1067533,NA,77,785847.9600000001,863725.7600000001,0.9098350383807008
1067533,NA,88,77877.8,863725.7600000001,0.09016496161929916
1067651,CALIFORNIA ELECTRICAL CONTRACTORS PAC SPONSORED BY THE CALIFORNIA CHAPTERS OF THE NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION,40,100496.22204095396,152314.8,0.6597928897320153
1067651,CALIFORNIA ELECTRICAL CONTRACTORS PAC SPONSORED BY THE CALIFORNIA CHAPTERS OF THE NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION,100,24600,152314.8,0.16150761449314185
1067651,CALIFORNIA ELECTRICAL CONTRACTORS PAC SPONSORED BY THE CALIFORNIA CHAPTERS OF THE NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION,76,14100,152314.8,0.0925714375753374
1067651,CALIFORNIA ELECTRICAL CONTRACTORS PAC SPONSORED BY THE CALIFORNIA CHAPTERS OF THE NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION,99,9800,152314.8,0.06434043178995082
1067651,CALIFORNIA ELECTRICAL CONTRACTORS PAC SPONSORED BY THE CALIFORNIA CHAPTERS OF THE NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION,50,1746.6199784452838,152314.8,0.011467171794502464
1067651,CALIFORNIA ELECTRICAL CONTRACTORS PAC SPONSORED BY THE CALIFORNIA CHAPTERS OF THE NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION,79,1571.9579806007553,152314.8,0.010320454615052217
1067655,NA,99,8706803.24,8793053.16,0.9901911294711199
1067655,NA,77,86249.92,8793053.16,0.009808870528880095
1069124,"International Brotherhood of Boilermakers, Iron Ship Builders, Blacksmiths, Forgers & Helpers Local 549 PAC",77,462569.6799999999,462569.6799999999,1
1069562,"Sheet Metal, Air, Rail, Transportation Workers Local Union 105 Political Education Fund",77,480173.72,480173.72,1
1069777,CALIFORNIA REAL ESTATE INDEPENDENT EXPENDITURE COMMITTEE,40,12798972.32,15664930.060000127,0.8170462473165933
1069777,CALIFORNIA REAL ESTATE INDEPENDENT EXPENDITURE COMMITTEE,99,2856137,15664930.060000127,0.18232682744578924
1069777,CALIFORNIA REAL ESTATE INDEPENDENT EXPENDITURE COMMITTEE,88,9820.739999999998,15664930.060000127,6.269252376093863e-4
1069839,NA,99,108243.65000000001,181498.65000000005,0.5963881825016328
1069839,NA,31-33,45455,181498.65000000005,0.2504426341463145
1069839,NA,50,17800,181498.65000000005,0.09807235480814869
1069839,NA,20,10000,181498.65000000005,0.055096828543903756
1070224,NA,77,480510,480510,1
1070689,TECHNOLOGY NETWORK (TECHNET) CALIFORNIA POLITICAL ACTION COMMITTEE,79,309300,339723.08,0.910447414994589
1070689,TECHNOLOGY NETWORK (TECHNET) CALIFORNIA POLITICAL ACTION COMMITTEE,99,20623.08,339723.08,0.060705560540661535
1070689,TECHNOLOGY NETWORK (TECHNET) CALIFORNIA POLITICAL ACTION COMMITTEE,52,9800,339723.08,0.028847024464749346
1070701,The Lincoln Club of Orange County State PAC,99,72235,176235,0.4098788549380089
1070701,The Lincoln Club of Orange County State PAC,40,40000,176235,0.22696967117768888
1070701,The Lincoln Club of Orange County State PAC,50,28500,176235,0.16171589071410333
1070701,The Lincoln Club of Orange County State PAC,100,13000,176235,0.07376514313274889
1070701,The Lincoln Club of Orange County State PAC,70,6000,176235,0.034045450676653335
1070701,The Lincoln Club of Orange County State PAC,80,6000,176235,0.034045450676653335
1070701,The Lincoln Club of Orange County State PAC,31-33,5500,176235,0.03120832978693222
1070701,The Lincoln Club of Orange County State PAC,52,5000,176235,0.02837120889721111
1070781,AMALGAMATED TRANSIT UNION 1277 POLITICAL ACTION COMMITTEE,77,147841.1,147841.1,1
1071844,ASSOCIATION OF CALIFORNIA SCHOOL ADMINISTRATORS ISSUES POLITICAL ACTION COMMITTEE (ACSA ISSUES PAC),60,422178.5,422178.49999999977,1.0000000000000004
1071932,North Coast States Regional Council of Carpenters Small Contributor Committee,77,1338859.3499999999,1338859.35,0.9999999999999998
1072506,Service Employees International Union Local 99 Candidate PAC,77,372417.26,372417.26000000007,0.9999999999999999
1072551,APARTMENT ASSOCIATION OF ORANGE COUNTY PAC,40,311907,311907.00000000006,0.9999999999999998
1073398,NA,77,44152.5,44152.5,1
1073535,PACIFIC BELL/PACIFIC TELESIS GROUP EMPLOYEE POLITICAL ACTION COMMITTEE,20,74062.75999999998,74062.76000000017,0.9999999999999974
1073761,Operating Engineers Local Union 3 Statewide PAC,77,1663353.3400000003,1663353.3400000003,1
1075652,SPRINKLER FITTER & APPRENTICES PAC,77,223421.43,223421.43,1
1076050,"America's Physician Groups California Political Action Committee, sponsored by America's Physician Groups",60,199031.97000000003,231331.59,0.8603752302052652
1076050,"America's Physician Groups California Political Action Committee, sponsored by America's Physician Groups",52,22099.74,231331.59,0.09553273722797652
1076050,"America's Physician Groups California Political Action Committee, sponsored by America's Physician Groups",99,10199.88,231331.59,0.044092032566758387
1076803,"WESTERN ELECTRICAL CONTRACTORS ASSOCIATION, INC. GOOD GOVERNMENT PAC",40,115536.75,120936.75,0.9553485603011491
1076803,"WESTERN ELECTRICAL CONTRACTORS ASSOCIATION, INC. GOOD GOVERNMENT PAC",50,5400,120936.75,0.044651439698850846
1077374,SEIU United Health Care Workers West  Political Issues Committee,77,17726290.03,17726290.03,1
1219570,"PLUMBING, PIPING AND MECHANICAL CONTRACTORS PAC, SPONSORED BY CALIFORNIA LEGISLATIVE CONFERENCE OF PLUMBING HEATING AND PIPING INDUSTRY, THE",76,58800,114757.4,0.51238525794415
1219570,"PLUMBING, PIPING AND MECHANICAL CONTRACTORS PAC, SPONSORED BY CALIFORNIA LEGISLATIVE CONFERENCE OF PLUMBING HEATING AND PIPING INDUSTRY, THE",88,19600,114757.4,0.17079508598138335
1219570,"PLUMBING, PIPING AND MECHANICAL CONTRACTORS PAC, SPONSORED BY CALIFORNIA LEGISLATIVE CONFERENCE OF PLUMBING HEATING AND PIPING INDUSTRY, THE",40,16757.4,114757.4,0.14602457009308334
1219570,"PLUMBING, PIPING AND MECHANICAL CONTRACTORS PAC, SPONSORED BY CALIFORNIA LEGISLATIVE CONFERENCE OF PLUMBING HEATING AND PIPING INDUSTRY, THE",77,9824.420370532263,114757.4,0.08561034295419959
1219570,"PLUMBING, PIPING AND MECHANICAL CONTRACTORS PAC, SPONSORED BY CALIFORNIA LEGISLATIVE CONFERENCE OF PLUMBING HEATING AND PIPING INDUSTRY, THE",99,9775.579629467737,114757.4,0.08518474302718375
1223277,NA,77,84135,84135,1
1226530,NA,77,693059.4,693059.4,1
1229652,FEDEX CORPORATION POLITICAL ACTION COMMITTEE (FEC PAC ID #C00068692),20,1319790.75,1319790.75,1
1233935,CALIFORNIA ASSOCIATION OF HEALTH FACILITIES GOOD GOVERNMENT PAC,60,2714.8,2714.7999999999997,1.0000000000000002
1237416,Laborers Local 220 PAC,77,78385.66,78385.66,1
1237671,NA,77,332156.73,332156.73,1
1238126,TRUCK UNIT PAC,20,109703.76000000001,109703.7600000002,0.9999999999999982
1239870,SAN DIEGO AREA CREDIT UNION PAC,99,25355.79,45355.79,0.55904196575564
1239870,SAN DIEGO AREA CREDIT UNION PAC,52,15000,45355.79,0.33071852568327
1239870,SAN DIEGO AREA CREDIT UNION PAC,80,5000,45355.79,0.11023950856109
1241835,CALIFORNIA PROFESSIONAL FIREFIGHTERS IE PAC,77,562000,586955.68,0.9574828545828196
1241835,CALIFORNIA PROFESSIONAL FIREFIGHTERS IE PAC,99,24955.68,586955.68,0.04251714541718039
1243091,EDVOICE FOR THE KIDS PAC,100a,198900,430776.62,0.46172422263770957
1243091,EDVOICE FOR THE KIDS PAC,100,79900,430776.62,0.1854789612305329
1243091,EDVOICE FOR THE KIDS PAC,70,40000,430776.62,0.09285555005283248
1243091,EDVOICE FOR THE KIDS PAC,52,38900,430776.62,0.0903020224263796
1243091,EDVOICE FOR THE KIDS PAC,60,29600,430776.62,0.06871310703909604
1243091,EDVOICE FOR THE KIDS PAC,80,23375.670000000002,430776.62,0.05426401739258738
1243091,EDVOICE FOR THE KIDS PAC,40,15000,430776.62,0.03482083126981218
1243091,EDVOICE FOR THE KIDS PAC,99,5100.95,430776.62,0.011841287951049896
1244001,CALIFORNIA BUSINESS PROPERTIES ASSOCIATION ISSUES PAC,40,186142.52,186142.52,1
1245177,NA,70,127400,127400,1
1247000,United Food and Commercial Workers Active Ballot Club (California) (Fed PAC ID# C00002766),77,13668986.99,13668986.99,1
1247549,Northern California District Council of Laborers PAC,77,574842.75,574842.75,1
1249402,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS' COALITION PAC,40,67500,67500,1
1251912,NA,99,193272.9,193272.9,1
1254059,California Ambulatory Surgery Association PAC,60,67089.64,67089.64,1
1255069,NA,99,958852.87,964852.87,0.9937814352980056
1255069,NA,50,6000,964852.87,0.006218564701994409
1256259,California New Car Dealers Association PAC,80,19904.67,19904.67,1
1258616,California Academy of Family Physicians Political Action Committee,60,358903.65,358903.64999999985,1.0000000000000004
1263100,NA,40,9100,9100,1
1264590,CALIFORNIA BUSINESS ROUNDTABLE ISSUES PAC,52,3975000,11390941,0.3489615124861063
1264590,CALIFORNIA BUSINESS ROUNDTABLE ISSUES PAC,100,3842941,11390941,0.33736817704525024
1264590,CALIFORNIA BUSINESS ROUNDTABLE ISSUES PAC,40,2122000,11390941,0.18628838477874654
1264590,CALIFORNIA BUSINESS ROUNDTABLE ISSUES PAC,79,900000,11390941,0.07901015377043916
1264590,CALIFORNIA BUSINESS ROUNDTABLE ISSUES PAC,100a,250000,11390941,0.0219472649362331
1264590,CALIFORNIA BUSINESS ROUNDTABLE ISSUES PAC,99,180000,11390941,0.015802030754087832
1264590,CALIFORNIA BUSINESS ROUNDTABLE ISSUES PAC,50,100000,11390941,0.00877890597449324
1264590,CALIFORNIA BUSINESS ROUNDTABLE ISSUES PAC,31-33,16000,11390941,0.0014046249559189184
1264590,CALIFORNIA BUSINESS ROUNDTABLE ISSUES PAC,20,5000,11390941,4.3894529872466197e-4
1266480,California Nations Indian Gaming Association Sovereignty Protection Fund,92a,169000,273900,0.6170135085797737
1266480,California Nations Indian Gaming Association Sovereignty Protection Fund,70,104900,273900,0.38298649142022634
1266887,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA IEC,31-33,1867391,1867391,1
1268631,NA,99,10434,15434,0.6760399118828561
1268631,NA,11,5000,15434,0.32396008811714394
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,99,5156461.624354313,6155502.810001109,0.8376994997023459
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,100,673584.1315245094,6155502.810001109,0.10942796264021007
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,40,81079.33480271295,6155502.810001109,0.013171845957243312
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,60,47514.6071374111,6155502.810001109,0.007719045641602516
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,79,46941.87075718803,6155502.810001109,0.007626001028042675
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,50,43347.787772694544,6155502.810001109,0.007042119727776834
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,52,25558.515367095257,6155502.810001109,0.004152140963296977
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,90,23999.011468952867,6155502.810001109,0.0038987897836648936
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,31-33,20679.127746016096,6155502.810001109,0.0033594538714884236
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,20,20214.573440177493,6155502.810001109,0.0032839841137484354
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,100a,10039.060204953359,6155502.810001109,0.0016309082320038045
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,88,5041.194012864099,6155502.810001109,8.189735539838363e-4
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,92a,505.09848711206723,6155502.810001109,8.205641402541675e-5
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,21,213.18830335494368,6155502.810001109,3.463377565331747e-5
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,11,175.98556269940136,6155502.810001109,2.858995733272513e-5
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,80,99.15935451612066,6155502.810001109,1.610905844361117e-5
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,77,47.6827994151216,6155502.810001109,7.746369530958432e-6
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,70,0.5568359918485156,6155502.810001109,9.046149584137959e-8
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,92,0.2731435464591709,6155502.810001109,4.4373880556984374e-8
1268914,REFORM CALIFORNIA WITH CARL DE MAIO - BALLOT MEASURE COMMITTEE,76,0.026924317574693945,6155502.810001109,4.374024089624142e-9
1269303,SAN BERNARDINO COUNTY PROFESSIONAL FIREFIGHTERS LOCAL 935 STATE PAC FUND,77,10029.5,10029.5,1
1272633,CALIFORNIA LIFE SCIENCES POLITICAL ACTION COMMITTEE,50,146085,252085,0.5795069123509927
1272633,CALIFORNIA LIFE SCIENCES POLITICAL ACTION COMMITTEE,31-33,101000,252085,0.400658508042922
1272633,CALIFORNIA LIFE SCIENCES POLITICAL ACTION COMMITTEE,99,5000,252085,0.01983457960608525
1273063,Service Employees International Union Local 1000 Candidate PAC,77,1362357.66,1362357.66,1
1274157,CALIFORNIA RETAILERS ASSOCIATION ISSUES COMMITTEE,31-33,50000,106000,0.4716981132075472
1274157,CALIFORNIA RETAILERS ASSOCIATION ISSUES COMMITTEE,80,35000,106000,0.330188679245283
1274157,CALIFORNIA RETAILERS ASSOCIATION ISSUES COMMITTEE,20,10000,106000,0.09433962264150944
1274157,CALIFORNIA RETAILERS ASSOCIATION ISSUES COMMITTEE,100,6000,106000,0.05660377358490566
1274157,CALIFORNIA RETAILERS ASSOCIATION ISSUES COMMITTEE,99,5000,106000,0.04716981132075472
1275328,"CHAMBERPAC SMALL CONTRIBUTOR COMMITTEE, SPONSORED BY CA CHAMBER OF COMMERCE",99,87817,87817,1
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,20,919460.6633737911,5490114,0.1674756960190246
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,31-33,821614.5339241291,5490114,0.14965345599820498
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,40,571372.4645423999,5490114,0.10407296907539622
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,80,435469.6944833472,5490114,0.07931888016958248
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,60,386844.11704900704,5490114,0.07046194615430701
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,99,381028.22889840225,5490114,0.06940260783262465
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,52,359735.1788675905,5490114,0.06552417288012426
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,92,330000,5490114,0.06010804147236287
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,21,284729.3170280262,5490114,0.05186218665550956
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,77,251040.36079867434,5490114,0.045725892176132286
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,79,197959.83754908462,5490114,0.03605750947049271
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,88,180234.41463909228,5490114,0.03282890202992001
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,50,141349.05926017137,5490114,0.02574610641239351
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,92a,105000,5490114,0.019125285923024548
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,76,43252.4917900358,5490114,0.007878250213025776
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,70,36324.198934810745,5490114,0.006616292290981708
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,100,28436.838011788765,5490114,0.005179644359258982
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,76a,10000,5490114,0.0018214558021928142
1275549,CALIFORNIANS FOR JOBS AND A STRONG ECONOMY,11,6262.600849649025,5490114,0.0011407050654410865
1277874,Wine Institute California PAC,11,100000,120203.08,0.8319254381834476
1277874,Wine Institute California PAC,76,20203.08,120203.08,0.16807456181655248
1280263,Plumbers and Steamfitters Local 460 PAC,77,59830.530000000006,59830.530000000006,1
1280496,"AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION OF AMERICA CALIFORNIA ISSUES COMMITTEE ""MPO""",52,24600,24600,1
1280902,Plumbers and Pipefitters Local 364 PAC,77,43094.91,43094.91,1
1281772,Golden State Leadership Fund PAC,52,45502.901693695596,121770.61,0.3736772090876082
1281772,Golden State Leadership Fund PAC,90,40809.45370651949,121770.61,0.335133852959425
1281772,Golden State Leadership Fund PAC,99,13535.908915830887,121770.61,0.11115907948421123
1281772,Golden State Leadership Fund PAC,77,5041.560999797374,121770.61,0.04140211665029332
1281772,Golden State Leadership Fund PAC,60,2735.1874540842828,121770.61,0.02246180300882358
1281772,Golden State Leadership Fund PAC,79,2582.1856930141194,121770.61,0.021205327730674253
1281772,Golden State Leadership Fund PAC,80,2219.0937667484177,121770.61,0.018223557940199343
1281772,Golden State Leadership Fund PAC,40,1991.5908864333546,121770.61,0.016355267387043185
1281772,Golden State Leadership Fund PAC,31-33,1586.2547832170073,121770.61,0.013026581563622021
1281772,Golden State Leadership Fund PAC,92a,1446.0471930270674,121770.61,0.01187517409190171
1281772,Golden State Leadership Fund PAC,20,908.6666201571944,121770.61,0.007462117666629037
1281772,Golden State Leadership Fund PAC,50,903.217984561405,121770.61,0.007417372587370672
1281772,Golden State Leadership Fund PAC,100,805.1665523500703,121770.61,0.006612158322521915
1281772,Golden State Leadership Fund PAC,92,576.1420988180242,121770.61,0.004731372363315124
1281772,Golden State Leadership Fund PAC,21,571.9994188513579,121770.61,0.004697352003503619
1281772,Golden State Leadership Fund PAC,100a,253.64770330122556,121770.61,0.0020829960800986835
1281772,Golden State Leadership Fund PAC,11,151.68810824910958,121770.61,0.0012456873481138805
1281772,Golden State Leadership Fund PAC,70,119.59916497075764,121770.61,9.82167741220625e-4
1281772,Golden State Leadership Fund PAC,88,16.42604202227038,121770.61,1.3489332132170793e-4
1281772,Golden State Leadership Fund PAC,76,8.23655800304742,121770.61,6.763995025603814e-5
1281772,Golden State Leadership Fund PAC,100b,5.1957751154138725,121770.61,4.2668547980615954e-5
1281772,Golden State Leadership Fund PAC,76a,0.43888123253627437,121770.61,3.6041638662750754e-6
1282378,NA,31-33,450800,499800,0.9019607843137255
1282378,NA,50,29400,499800,0.058823529411764705
1282378,NA,99,19600,499800,0.0392156862745098
1282464,Planned Parenthood of Orange and San Bernardino Counties Community Action Fund PAC,99,230253.5600000003,398157.4600000004,0.5782977418029541
1282464,Planned Parenthood of Orange and San Bernardino Counties Community Action Fund PAC,100,130452.65,398157.4600000004,0.3276408534452672
1282464,Planned Parenthood of Orange and San Bernardino Counties Community Action Fund PAC,80,14953,398157.4600000004,0.03755549374862896
1282464,Planned Parenthood of Orange and San Bernardino Counties Community Action Fund PAC,70,11810.5,398157.4600000004,0.02966288764249196
1282464,Planned Parenthood of Orange and San Bernardino Counties Community Action Fund PAC,60,5687.75,398157.4600000004,0.014285177527503802
1282464,Planned Parenthood of Orange and San Bernardino Counties Community Action Fund PAC,40,5000,398157.4600000004,0.012557845833153534
1286035,CALIFORNIA BUILDING INDUSTRY ASSOCIATION INDEPENDENT EXPENDITURE COMMITTEE,40,1891660.7,1891660.7,1
1286381,RIVERSIDE SHERIFFS' ASSOCIATION PUBLIC EDUCATION FUND,77,1061160.05,1061160.0499999998,1.0000000000000002
1294628,CALIFORNIA APARTMENT ASSOCIATION ISSUES COMMITTEE,40,8838384.834534058,11825320,0.7474118953680795
1294628,CALIFORNIA APARTMENT ASSOCIATION ISSUES COMMITTEE,99,2784535.4243215257,11825320,0.23547231062850948
1294628,CALIFORNIA APARTMENT ASSOCIATION ISSUES COMMITTEE,79,200000,11825320,0.016912861554697886
1294628,CALIFORNIA APARTMENT ASSOCIATION ISSUES COMMITTEE,52,1177.654658174373,11825320,9.958755096474116e-5
1294628,CALIFORNIA APARTMENT ASSOCIATION ISSUES COMMITTEE,50,484.14179467828615,11825320,4.094111573118412e-5
1294628,CALIFORNIA APARTMENT ASSOCIATION ISSUES COMMITTEE,20,451.9219988715849,11825320,3.8216471002187246e-5
1294628,CALIFORNIA APARTMENT ASSOCIATION ISSUES COMMITTEE,60,286.0226926916693,11825320,2.4187311014980508e-5
1295768,United Nurses Association of California/Union of Health Care Professionals PAC (UNAC PAC) Small Contributor Committee,60,2302483.29,2337110.16,0.9851838947976675
1295768,United Nurses Association of California/Union of Health Care Professionals PAC (UNAC PAC) Small Contributor Committee,77,34626.87,2337110.16,0.01481610520233244
1296948,Service Employees International Union Local 1021 Candidate PAC,77,1493395.8599999999,1493395.86,0.9999999999999999
1298012,SPRINKLER FITTERS & APPRENTICES LOCAL 483 LOCAL PAC,77,125709.71,125709.71,1
1298069,NA,77,369287.9,369287.9,1
1299236,CALIFORNIA CONSTRUCTION & INDUSTRIAL MATERIAL ASSOCIATION PAC,40,43096.3,77696.3,0.5546763488094028
1299236,CALIFORNIA CONSTRUCTION & INDUSTRIAL MATERIAL ASSOCIATION PAC,31-33,29600,77696.3,0.38097052240582885
1299236,CALIFORNIA CONSTRUCTION & INDUSTRIAL MATERIAL ASSOCIATION PAC,99,5000,77696.3,0.06435312878476838
1302173,CSEA RETIREES INC PAC,92,280164.75,280164.75,1
1302384,United Domestic Workers of America Action Fund,77,5912913,5912913,1
1302433,"CHARTER PUBLIC SCHOOLS POLITICAL ACTION COMMITTEE, SPONSORED BY CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES",79,3585400,3656243.340000001,0.9806240084665697
1302433,"CHARTER PUBLIC SCHOOLS POLITICAL ACTION COMMITTEE, SPONSORED BY CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES",88,39522.96,3656243.340000001,0.010809718151855831
1302433,"CHARTER PUBLIC SCHOOLS POLITICAL ACTION COMMITTEE, SPONSORED BY CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES",99,21320.38,3656243.340000001,0.005831225664536868
1302433,"CHARTER PUBLIC SCHOOLS POLITICAL ACTION COMMITTEE, SPONSORED BY CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES",11,5000,3656243.340000001,0.0013675238585186726
1302433,"CHARTER PUBLIC SCHOOLS POLITICAL ACTION COMMITTEE, SPONSORED BY CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES",31-33,5000,3656243.340000001,0.0013675238585186726
1303833,NA,99,207053.45,226140.7,0.9155956888786494
1303833,NA,77,19087.25,226140.7,0.08440431112135055
1303937,NA,99,181243.97999999998,181243.97999999995,1.0000000000000002
1305436,CALIFORNIA ASSOCIATION OF DENTAL PLANS PAC,52,33939.48635634029,59700,0.5685006089839245
1305436,CALIFORNIA ASSOCIATION OF DENTAL PLANS PAC,99,14260.513643659711,59700,0.23886957527068192
1305436,CALIFORNIA ASSOCIATION OF DENTAL PLANS PAC,60,11500,59700,0.19262981574539365
1313474,"American Federation of State, County & Municipal Employees-Council 57 PAC",77,248166,248166,1
1314816,"EMPAC SMALL CONTRIBUTOR COMMITTEE, SPONSORED BY CALIFORNIA CHAPTER, AMERICAN COLLEGE OF EMERGENCY PHYSICIANS",60,43259.75000000001,43259.75,1.0000000000000002
1316497,Laborer's International Union of North America Local 89 Political Action Fund,77,832740.8000000016,832740.8000000035,0.9999999999999977
1318200,NATIONAL UNION OF HEALTHCARE WORKERS CANDIDATE COMMITTEE FOR QUALITY PATIENT CARE AND UNION DEMOCRACY,77,827532.37,827532.37,1
1319072,LiUNA Laborers' Local 585 PAC,52,10028.78,10028.78,1
1325942,PACE of California School Employees,77,2180266.48,2180266.48,1
1327739,NA,20,20439.5,27939.5,0.7315628411388894
1327739,NA,99,7500,27939.5,0.26843715886111064
1328933,NORTH VALLEY LABOR FEDERATION COMMITTEE ON POLITICAL EDUCATION,77,138723.07106669934,147300,0.9417723765560037
1328933,NORTH VALLEY LABOR FEDERATION COMMITTEE ON POLITICAL EDUCATION,88,5000,147300,0.03394433129667346
1328933,NORTH VALLEY LABOR FEDERATION COMMITTEE ON POLITICAL EDUCATION,40,2383.1293366760133,147300,0.01617874634539045
1328933,NORTH VALLEY LABOR FEDERATION COMMITTEE ON POLITICAL EDUCATION,99,624.6031623954848,147300,0.004240347334660453
1328933,NORTH VALLEY LABOR FEDERATION COMMITTEE ON POLITICAL EDUCATION,60,569.1964342291448,147300,0.0038641984672718585
1331005,NA,99,65683.09415648112,85525.68,0.7679926561996482
1331005,NA,40,19385.492292201565,85525.68,0.22666282562385434
1331005,NA,52,224.31517298559487,85525.68,0.002622781519955116
1331005,NA,50,92.21748470062593,85525.68,0.0010782432212246187
1331005,NA,20,86.08038073744474,85525.68,0.001006485779913644
1331005,NA,60,54.480512893651294,85525.68,6.370076554042166e-4
