unit_id,entity_id,entity_type,name,employer,occupation,code_final,code_final_source,code_final_description,category_final,category_final_source,manual_review,manual_review_reason,suspected_org,cross_source_conflict,rule_code,rule_label,rule_tier,rule_category,os_code,os_category,os_conf,llm_code,llm_conf,llm_category,llm_category_conf,llm_reasoning,ml_code,ml_conf,ml_category,ml_category_conf
5a37d2fa-d1b1-4d88-8bfc-f86971e05a0e,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
9f4314e6-a6a8-4d4a-bbea-d2a4218003be,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
6ae7e715-d671-4245-8469-86314aeabfc1,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
67290352-1c0b-441b-a9a9-caeb03d75478,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
89609cc1-7fd1-4722-8d53-7d65bad9630d,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
867aa490-d32e-4dcd-aec6-519e6dafe59b,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
79d6d412-bb5f-49a7-8efa-d6f78c67fd4a,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
f57cb99d-3cce-43a9-a992-15fa74801833,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
9895891d-3580-4b50-930d-3da6375fde79,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
931aa366-e2c1-4629-9baf-55b1d62942cd,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
43b51c4f-1569-4070-b662-f5ac14d8e8db,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
b4850780-a3cb-406b-af24-7e68c83cbcf2,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
34890b24-6bca-4b37-b01a-37a2fadc26ec,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
d931ea0e-d79d-4cc0-a6fc-86e8296eabcb,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
e009ff86-26c6-4ef0-b0d5-409a4ba345c4,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
161caadc-7cc2-4960-b8a6-919048049d36,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
c479f25e-b3ab-4290-84eb-ca325bd8bdcd,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
3aa80d6b-56c8-47ae-a880-c36a21093c70,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
610ac944-d674-4af1-9446-90547e144274,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
3015c39c-3981-4bd8-875f-03a984cc54c0,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
b868760d-3655-44a3-8aa9-12787e2b69c5,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
a7f3b962-8f62-4bd3-88fd-60a4da4f337d,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
4e86755f-19e6-413d-824e-3c8b30eb2351,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
a9e7ea93-cbec-482d-a478-4efc4fff1671,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
4bbfff2e-515d-4455-83cb-fcacacee0c7a,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
47625bec-0dc8-4379-abad-0079cc1a8470,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
6c259896-d0e5-47b0-b2f8-5c5b331bcc90,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
b2453228-46ac-45f7-a43a-8cba0c49d604,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
a04220a3-f90b-4336-b523-6bf06eadcda0,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
d07c9074-65b4-4b2d-80db-c09ae2ad8699,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
2a9cf9d1-326e-4692-bcef-73eaa7ef6364,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
7b755747-7e46-441a-8049-9afc3108d059,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
dc9c2ffe-7ebb-4237-91c2-4e4d62039a80,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
ec8f24b7-2467-443e-acac-943b13642981,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
cb333b05-ff04-4391-a361-7bc1f3aa6cf4,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
eb5761ca-5d22-46d0-bd55-cbe6dec4556d,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
9284969c-6917-4fb5-9281-dd6f1f7543fe,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
35c1297a-c21f-4e80-9b5c-f00ef95a0ede,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
fae8199e-f3e6-441c-94b7-cc937930f450,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
c90f8aa1-586c-4c31-8ab9-584978821315,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
248fcf64-ab7a-4e3e-93c4-67ebec1095fb,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
02b14e99-c299-43cd-b097-8e016097d1f1,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
6bd5021b-3157-4f63-ab83-8e898d834da3,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
596803bb-2bac-4817-a2a7-d8cd656b66c5,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
11a919c6-6ef2-4981-b795-ae59f89b954d,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
6f24c702-3113-4bf7-bae6-706d460b062d,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
a61c799d-7a32-4b53-8175-9b0beff75fd4,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
4dc731e9-63b7-40d8-94ea-317c5ea76600,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
fe5b518a-9250-4d2d-8aa8-4ec2a9235391,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
49099277-d32e-4569-8a9c-3f337e5a1440,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
11266ce2-fefa-4d98-967c-a7e4625a50d4,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
3b331ce1-372c-4066-9517-be09248cd6ef,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
d1ff94dd-137e-4f86-9ae8-0f8e78134d5a,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
4af4f5e1-1614-41be-ac88-f87e29e3b618,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
e943593f-87d3-4811-a5b8-42fc8ac4184a,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
de8d66fd-43c6-4c02-8ef7-26018bf54c21,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
04e8565b-f6c4-4065-a5d3-2c78763f03ba,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
833564ba-f7fc-4180-84e4-d1e81658f59c,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
2c685a7a-eb59-4f7d-bd26-2652f876752f,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
2fbae0f0-6083-402b-84f3-ff2b8b25d2d9,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
05d08267-77cb-48d2-94e9-a865de5f5501,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
c2b3605a-917a-403d-a481-da13fd76cffd,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
26187a78-14e2-458c-a8cb-60d96795ab89,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
6e128e28-67f0-42fe-aafe-1d6e788f80a6,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
fa909dab-7887-468d-96d0-f6613532e0e7,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
dcc023f6-ed18-41e2-8bde-9b0b980bba60,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
c19a3559-659b-4f3e-84fc-869952fce385,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
b1b065fb-87b8-4a92-87bb-070187955882,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
c20108d5-0430-41ad-8244-cffdef833ccf,indiv_eb98a464,organization,Cypress Healthcare Group,NA,NA,60,ml+llm agreement,Healthcare/Education,Hospitals & Nursing Homes,llm (high confidence),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,high,Hospitals & Nursing Homes,high,The organization operates and provides management services to skilled nursing facilities in California.,60,0.6656,Health Services,0.2363
