Filing_ID,Amend_ID,Form_Type,RPT_Date,Filer_ID,Filer_Name,Filer_City,Filer_State,Candidate_Name,Sup_Opp,From_Date,Thru_Date,IE_Spender_Text,Industry_Category,Classification_Confidence,Classification_Method,IE_Amount_F465
1523565.0,0.0,F496,10/6/2010 12:00:00 AM,902202,CCPOA Independent Expenditure Committee,Sacramento,CA,Whitman Meg,O,10/1/2010 12:00:00 AM,10/5/2010 12:00:00 AM,CCPOA Independent Expenditure Committee,Labor,0.656,knn,
1523571.0,0.0,F496,10/6/2010 12:00:00 AM,742204,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Los Angeles,CA,Brown Jerry,S,,,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Labor,0.9,keyword,
1523576.0,0.0,F496,10/6/2010 12:00:00 AM,1330657,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Sacramento,CA,Jerry Brown (I),S,,,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Political,0.9,keyword,
1523587.0,0.0,F496,10/6/2010 12:00:00 AM,1331005,"Protecting Choice in California 2010, a project of Planned Parenthood Affiliates of California (Jerry Brown for Governor 2010)",Sacramento,CA,Jerry Brown,S,,,"Protecting Choice in California 2010, a project of Planned Parenthood Affiliates of California (Jerry Brown for Governor 2010)",Political,0.9,keyword,
1523715.0,0.0,F496,10/7/2010 12:00:00 AM,901908,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",SAN DIEGO,CA,Brown Jerry,S,,,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",Labor,0.9,keyword,
1523945.0,0.0,F496,10/7/2010 12:00:00 AM,744131,San Diego Works! Sponsored by San Diego-Imperial Counties Labor Council AFL-CIO,San Diego,CA,Brown Jerry,S,10/1/2010 12:00:00 AM,,San Diego Works! Sponsored by San Diego-Imperial Counties Labor Council AFL-CIO,Labor,0.9,keyword,
1523950.0,0.0,F465,10/7/2010 12:00:00 AM,744131,San Diego Works! Sponsored by San Diego-Imperial Counties Labor Council AFL-CIO,San Diego,CA,Brown Jerry,S,7/1/2010 12:00:00 AM,9/30/2010 12:00:00 AM,San Diego Works! Sponsored by San Diego-Imperial Counties Labor Council AFL-CIO,Labor,0.9,keyword,
1523963.0,1.0,F496,10/13/2010 12:00:00 AM,1331245,Latinos por Jerry Brown for Governor 2010,Sacramento,CA,Jerry Brown,S,,,Latinos por Jerry Brown for Governor 2010,Political,0.9,keyword,
1524018.0,1.0,F496,11/19/2010 12:00:00 AM,831628,California State Council of Service Employees Small Contributor Committee,Sacramento,CA,Jerry Brown (I),S,,,California State Council of Service Employees Small Contributor Committee,Labor,1.0,knn,
1524032.0,1.0,F496,10/8/2010 12:00:00 AM,1288733,Working Californians to Support Jerry Brown Governor 2010,Los Angeles,CA,Brown Jerry,S,,,Working Californians to Support Jerry Brown Governor 2010,Political,0.631,knn,
1524274.0,0.0,F496,10/8/2010 12:00:00 AM,1332461,"Concerned Educators for Jerry Brown for Governor 2010, sponsored by California Teachers Association",Sacramento,CA,Jerry Brown,S,,,"Concerned Educators for Jerry Brown for Governor 2010, sponsored by California Teachers Association",Labor,0.9,keyword,
1524298.0,0.0,F496,10/8/2010 12:00:00 AM,902202,CCPOA Independent Expenditure Committee,Sacramento,CA,Brown Jerry,S,10/7/2010 12:00:00 AM,10/8/2010 12:00:00 AM,CCPOA Independent Expenditure Committee,Labor,0.656,knn,
1524362.0,0.0,F496,10/8/2010 12:00:00 AM,1306339,Coalition for a Safer California sponsored by public safety organizations,Sacramento,CA,Jerry Brown,S,,,Coalition for a Safer California sponsored by public safety organizations,Oil,0.665,knn,
1524380.0,0.0,F496,10/8/2010 12:00:00 AM,742204,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Los Angeles,CA,Brown Jerry,S,,,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Labor,0.9,keyword,
1524388.0,1.0,F496,10/12/2010 12:00:00 AM,1332007,"100,000 Frontline Firefighters and Law Enforcement for Jerry Brown for Governor 2010",Sacramento,CA,Jerry Brown,S,,,"100,000 Frontline Firefighters and Law Enforcement for Jerry Brown for Governor 2010",Labor,0.9,keyword,
1524398.0,0.0,F496,10/8/2010 12:00:00 AM,1328946,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Oakland,CA,Meg Whitman (I),O,,,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Labor,0.9,keyword,
1524450.0,0.0,F496,10/8/2010 12:00:00 AM,1332191,International Brotherhood Of Electrical Workers Local 569 Committee On Political Education (IBEW Local 569 COPE),San Diego,CA,Brown Jerry,S,,,International Brotherhood Of Electrical Workers Local 569 Committee On Political Education (IBEW Local 569 COPE),Labor,0.9,keyword,
1524454.0,0.0,F496,10/9/2010 12:00:00 AM,1330657,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Sacramento,CA,Jerry Brown (I),S,,,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Political,0.9,keyword,
1524455.0,0.0,F496,10/9/2010 12:00:00 AM,1328946,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Oakland,CA,Meg Whitman (I),O,,,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Labor,0.9,keyword,
1524469.0,1.0,F496,11/1/2010 12:00:00 AM,742204,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Los Angeles,CA,Brown Jerry,S,,,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Labor,0.9,keyword,
1524577.0,1.0,F496,10/11/2010 12:00:00 AM,744129,CLING PEACH GROWERS FOR EFFECTIVE GOVERNMENT (AKA PEACH-PAC),SACRAMENTO,CA,WHITMAN FOR GOVERNOR 2010 MEG,S,,,CLING PEACH GROWERS FOR EFFECTIVE GOVERNMENT (AKA PEACH-PAC),Ag,0.505,knn,
1524708.0,0.0,F496,10/11/2010 12:00:00 AM,902202,CCPOA Independent Expenditure Committee,Sacramento,CA,Whitman Meg,O,10/9/2010 12:00:00 AM,10/11/2010 12:00:00 AM,CCPOA Independent Expenditure Committee,Labor,0.656,knn,
1524736.0,0.0,F496,10/11/2010 12:00:00 AM,1331245,Latinos por Jerry Brown for Governor 2010,Sacramento,CA,Jerry Brown,S,,,Latinos por Jerry Brown for Governor 2010,Political,0.9,keyword,
1524743.0,0.0,F496,10/11/2010 12:00:00 AM,1331005,"Protecting Choice in California 2010, a project of Planned Parenthood Affiliates of California (Jerry Brown for Governor 2010)",Sacramento,CA,Jerry Brown,S,,,"Protecting Choice in California 2010, a project of Planned Parenthood Affiliates of California (Jerry Brown for Governor 2010)",Political,0.9,keyword,
1524750.0,0.0,F496,10/11/2010 12:00:00 AM,743501,State Building and Construction Trades Council of California PAC,Sacramento,CA,Jerry Brown (I),S,,,State Building and Construction Trades Council of California PAC,Real Estate,0.9,keyword,
1524929.0,0.0,F496,10/12/2010 12:00:00 AM,870169,Southwest Regional Council of Carpenters Political Action Fund,Los Angeles,CA,Jerry Brown (I),S,,,Southwest Regional Council of Carpenters Political Action Fund,Labor,0.9,keyword,
1524931.0,0.0,F496,10/12/2010 12:00:00 AM,1254179,California Statewide Law Enforcement Association IEC,Sacramento,CA,Whitman Meg,S,10/8/2010 12:00:00 AM,10/12/2010 12:00:00 AM,California Statewide Law Enforcement Association IEC,Labor,1.0,knn,
1524941.0,0.0,F496,10/12/2010 12:00:00 AM,1330657,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Sacramento,CA,Meg Whitman (I),O,,,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Political,0.9,keyword,
1524943.0,0.0,F496,10/12/2010 12:00:00 AM,1330657,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Sacramento,CA,Jerry Brown (I),S,,,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Political,0.9,keyword,
1525660.0,0.0,F496,10/13/2010 12:00:00 AM,743579,Los Angeles Police Protective League PAC  - LAPPLPAC,Los Angeles,CA,Whitman Meg,S,10/1/2010 12:00:00 AM,10/13/2010 12:00:00 AM,Los Angeles Police Protective League PAC  - LAPPLPAC,Labor,1.0,knn,
1526008.0,1.0,F496,10/25/2010 12:00:00 AM,902202,CCPOA Independent Expenditure Committee,Sacramento,CA,Whitman Meg,O,10/12/2010 12:00:00 AM,10/12/2010 12:00:00 AM,CCPOA Independent Expenditure Committee,Labor,0.656,knn,
1526108.0,1.0,F496,12/14/2010 12:00:00 AM,1328946,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Oakland,CA,Meg Whitman (I),O,,,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Labor,0.9,keyword,
1526115.0,0.0,F496,10/13/2010 12:00:00 AM,1258324,California State Council of Service Employees Political Committee,Sacramento,CA,Jerry Brown (I),S,,,California State Council of Service Employees Political Committee,Labor,1.0,knn,
1526127.0,0.0,F496,10/13/2010 12:00:00 AM,1241835,California Professional Firefighters IE PAC (Jerry Brown for Governor 2010),Sacramento,CA,Jerry Brown,S,,,California Professional Firefighters IE PAC (Jerry Brown for Governor 2010),Labor,0.9,keyword,
1526155.0,0.0,F496,10/13/2010 12:00:00 AM,1226812,"AFRICAN AMERICAN VOTER REGISTRATION, EDUCATION AND PARTICIPATION PROJECT",LOS ANGELES,CA,Brown Jerry,S,,,"AFRICAN AMERICAN VOTER REGISTRATION, EDUCATION AND PARTICIPATION PROJECT",Labor,0.642,knn,
1526408.0,0.0,F496,10/14/2010 12:00:00 AM,901908,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",SAN DIEGO,CA,Whitman Meg,O,,,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",Labor,0.9,keyword,
1526415.0,0.0,F496,10/14/2010 12:00:00 AM,901908,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",SAN DIEGO,CA,Brown Jerry,S,,,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",Labor,0.9,keyword,
1526687.0,0.0,F496,10/14/2010 12:00:00 AM,921242,"LOCAL 770, UNITED FOOD AND COMMERCIAL WORKERS POLITICAL ACTION  COMMITTEE",LOS ANGELES,CA,Brown Jerry,S,,,"LOCAL 770, UNITED FOOD AND COMMERCIAL WORKERS POLITICAL ACTION  COMMITTEE",Political,0.9,keyword,
1526691.0,0.0,F496,10/14/2010 12:00:00 AM,1331245,Latinos por Jerry Brown for Governor 2010,Sacramento,CA,Jerry Brown,S,,,Latinos por Jerry Brown for Governor 2010,Political,0.9,keyword,
1526693.0,0.0,F496,10/14/2010 12:00:00 AM,1331005,"Protecting Choice in California 2010, a project of Planned Parenthood Affiliates of California (Jerry Brown for Governor 2010)",Sacramento,CA,Jerry Brown,S,,,"Protecting Choice in California 2010, a project of Planned Parenthood Affiliates of California (Jerry Brown for Governor 2010)",Political,0.9,keyword,
1526739.0,1.0,F496,10/19/2010 12:00:00 AM,742204,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Los Angeles,CA,Brown Jerry,S,,,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Labor,0.9,keyword,
1527264.0,0.0,F496,10/15/2010 12:00:00 AM,822725,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 POLITICAL ACTION COMMITTEE,PASADENA,CA,BROWN JERRY,S,,,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 POLITICAL ACTION COMMITTEE,Labor,0.9,keyword,
1527555.0,0.0,F496,10/15/2010 12:00:00 AM,1288733,Working Californians to Support Jerry Brown Governor 2010,Los Angeles,CA,Brown Jerry,S,,,Working Californians to Support Jerry Brown Governor 2010,Political,0.631,knn,
1527558.0,0.0,F496,10/15/2010 12:00:00 AM,742204,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Los Angeles,CA,Brown Jerry,S,,,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Labor,0.9,keyword,
1527590.0,0.0,F496,10/15/2010 12:00:00 AM,902202,CCPOA Independent Expenditure Committee,Sacramento,CA,Brown Jerry,S,10/14/2010 12:00:00 AM,10/15/2010 12:00:00 AM,CCPOA Independent Expenditure Committee,Labor,0.656,knn,
1527635.0,0.0,F496,10/15/2010 12:00:00 AM,1330657,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Sacramento,CA,Meg Whitman (I),O,,,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Political,0.9,keyword,
1527641.0,0.0,F496,10/15/2010 12:00:00 AM,1329699,"Alliance for a Better California 2010, a coalition of teachers, school employees and labor organizations",Sacramento,CA,Jerry Brown,S,,,"Alliance for a Better California 2010, a coalition of teachers, school employees and labor organizations",Labor,0.9,keyword,
1527694.0,0.0,F465,10/16/2010 12:00:00 AM,901908,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",SAN DIEGO,CA,Brown Jerry,S,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",Labor,0.9,keyword,
1527695.0,0.0,F465,10/16/2010 12:00:00 AM,901908,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",SAN DIEGO,CA,Whitman Meg,O,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",Labor,0.9,keyword,
1527768.0,0.0,F496,10/16/2010 12:00:00 AM,880354,Committee to Protect the Political Rights of Minorities,Sacramento,CA,Jerry Brown,S,,,Committee to Protect the Political Rights of Minorities,Ag,1.0,knn,
1527796.0,1.0,F496,10/19/2010 12:00:00 AM,742204,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Los Angeles,CA,Brown Jerry,S,,,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Labor,0.9,keyword,
1527801.0,0.0,F496,10/16/2010 12:00:00 AM,1226812,"African American Voter Registration, Education, and Participation Project",Los Angeles,CA,Brown Jerry,S,10/15/2010 12:00:00 AM,10/15/2010 12:00:00 AM,"African American Voter Registration, Education, and Participation Project",Labor,0.642,knn,
1527894.0,1.0,F496,11/1/2010 12:00:00 AM,742204,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Los Angeles,CA,Brown Jerry,S,,,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Labor,0.9,keyword,
1528840.0,0.0,F496,10/18/2010 12:00:00 AM,1331005,"Protecting Choice in California 2010, a project of Planned Parenthood Affiliates of California (Jerry Brown for Governor 2010)",Sacramento,CA,Jerry Brown,S,,,"Protecting Choice in California 2010, a project of Planned Parenthood Affiliates of California (Jerry Brown for Governor 2010)",Political,0.9,keyword,
1528980.0,0.0,F465,10/16/2010 12:00:00 AM,822725,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 POLITICAL ACTION COMMITTEE,PASADENA,CA,BROWN JERRY,S,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 POLITICAL ACTION COMMITTEE,Labor,0.9,keyword,
1529370.0,0.0,F496,10/19/2010 12:00:00 AM,1226812,"AFRICAN AMERICAN VOTER REGISTRATION, EDUCATION AND PARTICIPATION PROJECT",LOS ANGELES,CA,Brown Jerry,S,,,"AFRICAN AMERICAN VOTER REGISTRATION, EDUCATION AND PARTICIPATION PROJECT",Labor,0.642,knn,
1529625.0,0.0,F496,10/19/2010 12:00:00 AM,822501,Professional Engineers in California Government PECG PAC,Sacramento,CA,Brown Jerry,S,10/1/2010 12:00:00 AM,,Professional Engineers in California Government PECG PAC,Labor,1.0,knn,
1529700.0,0.0,F496,10/19/2010 12:00:00 AM,1241835,California Professional Firefighters IE PAC (Jerry Brown for Governor 2010),Sacramento,CA,Meg Whitman,O,,,California Professional Firefighters IE PAC (Jerry Brown for Governor 2010),Labor,0.9,keyword,
1529708.0,0.0,F496,10/19/2010 12:00:00 AM,1329699,"Alliance for a Better California 2010, a coalition of teachers, school employees and labor organizations",Sacramento,CA,Jerry Brown,S,,,"Alliance for a Better California 2010, a coalition of teachers, school employees and labor organizations",Labor,0.9,keyword,
1529719.0,0.0,F465,10/16/2010 12:00:00 AM,921242,LOCAL 770 UNITED FOOD & COMMERCIAL WORKERS POLITICAL ACTION COMMITTEE,LOS ANGELES,CA,BROWN JERRY,S,1/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,LOCAL 770 UNITED FOOD & COMMERCIAL WORKERS POLITICAL ACTION COMMITTEE,Political,0.9,keyword,
1529764.0,0.0,F465,10/19/2010 12:00:00 AM,1285612,"Strengthening Our Lives Through Education Community Action and Civic Participation, a Coalition of Labor Organizations-Candidate PAC",West Hollywood,CA,Meg Whitman,O,7/1/2010 12:00:00 AM,9/30/2010 12:00:00 AM,"Strengthening Our Lives Through Education Community Action and Civic Participation, a Coalition of Labor Organizations-Candidate PAC",Labor,0.9,keyword,
1529766.0,0.0,F496,10/19/2010 12:00:00 AM,1285612,"Strengthening Our Lives Through Education Community Action and Civic Participation, a Coalition of Labor Organizations-Candidate PAC",West Hollywood,CA,Meg Whitman,O,,,"Strengthening Our Lives Through Education Community Action and Civic Participation, a Coalition of Labor Organizations-Candidate PAC",Labor,0.9,keyword,
1529768.0,0.0,F496,10/19/2010 12:00:00 AM,1285612,"Strengthening Our Lives Through Education Community Action and Civic Participation, a Coalition of Labor Organizations-Candidate PAC",West Hollywood,CA,Meg Whitman,O,,,"Strengthening Our Lives Through Education Community Action and Civic Participation, a Coalition of Labor Organizations-Candidate PAC",Labor,0.9,keyword,
1529788.0,0.0,F496,10/18/2010 12:00:00 AM,1332191,International Brotherhood Of Electrical Workers Local 569 Committee On Politi...,San Diego,CA,Brown Jerry,S,,,International Brotherhood Of Electrical Workers Local 569 Committee On Politi...,Labor,0.9,keyword,
1529795.0,0.0,F496,10/19/2010 12:00:00 AM,1226812,"African American Voter Registration, Education, and Participation Project",Los Angeles,CA,Brown Jerry,S,10/17/2010 12:00:00 AM,10/18/2010 12:00:00 AM,"African American Voter Registration, Education, and Participation Project",Labor,0.642,knn,
1529951.0,1.0,F496,12/10/2010 12:00:00 AM,902202,CCPOA Independent Expenditure Committee,Sacramento,CA,Brown Jerry,S,10/19/2010 12:00:00 AM,10/19/2010 12:00:00 AM,CCPOA Independent Expenditure Committee,Labor,0.656,knn,
1530044.0,0.0,F496,10/20/2010 12:00:00 AM,901908,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",SAN DIEGO,CA,Whitman Meg,O,,,"AMERICAN FEDERATION OF TEACHERS GUILD, SAN DIEGO COMMUNITY COLLEGE DISTRICT COMMITTEE ON POLITICAL EDUCATION (AKA: AFT GUILD-SDCCD C.O.P.E)",Labor,0.9,keyword,
1530295.0,0.0,F496,10/20/2010 12:00:00 AM,850007,"Faculty for our University's Future, a committee sponsored by the California Faculty Association",Los Angeles,CA,Jerry Brown,S,,,"Faculty for our University's Future, a committee sponsored by the California Faculty Association",Labor,1.0,knn,
1530322.0,0.0,F465,10/20/2010 12:00:00 AM,1333101,Philip L. Gregory,Burlingame,CA,Jerry Brown,S,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,Philip L. Gregory,Lawyers/Lobbying,0.671,knn,
1530328.0,0.0,F496,10/20/2010 12:00:00 AM,1331245,Latinos por Jerry Brown for Governor 2010,Sacramento,CA,Jerry Brown,S,,,Latinos por Jerry Brown for Governor 2010,Political,0.9,keyword,
1530329.0,0.0,F465,10/20/2010 12:00:00 AM,1283833,Niall P. McCarthy,Burlingame,CA,Jerry Brown,S,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,Niall P. McCarthy,Political,0.634,knn,
1530434.0,0.0,F496,10/20/2010 12:00:00 AM,1328946,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Oakland,CA,Meg Whitman (I),O,,,California Nurses Association's Committee to Defend Nurses Against Meg Whitman (Governor's Race 2010),Labor,0.9,keyword,
1530475.0,0.0,F496,10/20/2010 12:00:00 AM,1330657,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Sacramento,CA,Meg Whitman (I),O,,,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Political,0.9,keyword,
1530476.0,1.0,F496,1/27/2011 12:00:00 AM,1330657,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Sacramento,CA,Jerry Brown (I),S,,,"Cambiando California-Jerry Brown for Governor 2010, California State Council of Service Employees Small Contributor Committee",Political,0.9,keyword,
1530479.0,0.0,F496,10/20/2010 12:00:00 AM,1288733,Working Californians,Los Angeles,CA,Brown Jerry,S,,,Working Californians,Health Care,1.0,knn,
1530809.0,0.0,F465,10/20/2010 12:00:00 AM,492005,Joseph W. Cotchett,Burlingame,CA,Jerry Brown,S,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,Joseph W. Cotchett,Lawyers/Lobbying,0.808,knn,
1531174.0,0.0,F465,10/21/2010 12:00:00 AM,850007,"Faculty for our University's Future, a committee sponsored by the California Faculty Association",Los Angeles,CA,Jerry Brown,S,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,"Faculty for our University's Future, a committee sponsored by the California Faculty Association",Labor,1.0,knn,
1531179.0,0.0,F465,10/21/2010 12:00:00 AM,1331245,Latinos por Jerry Brown for Governor 2010,Sacramento,CA,Jerry Brown,S,1/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,Latinos por Jerry Brown for Governor 2010,Political,0.9,keyword,
1531414.0,0.0,F465,10/18/2010 12:00:00 AM,743579,Los Angeles Police Protective League PAC  - LAPPLPAC,Los Angeles,CA,Whitman Meg,S,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,Los Angeles Police Protective League PAC  - LAPPLPAC,Labor,1.0,knn,
1531537.0,1.0,F465,1/26/2011 12:00:00 AM,1332007,"100,000 Frontline Firefighters and Law Enforcement for Jerry Brown for Governor 2010",Sacramento,CA,Jerry Brown,S,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,"100,000 Frontline Firefighters and Law Enforcement for Jerry Brown for Governor 2010",Labor,0.9,keyword,
1531646.0,0.0,F465,10/21/2010 12:00:00 AM,742204,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Los Angeles,CA,Brown Jerry,S,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,Los Angeles County Federation of Labor AFL-CIO Council on Political Education,Labor,0.9,keyword,
1531688.0,0.0,F465,10/21/2010 12:00:00 AM,1288733,Working Californians to Support Jerry Brown Governor 2010,Los Angeles,CA,Brown Jerry,S,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,Working Californians to Support Jerry Brown Governor 2010,Political,0.631,knn,
1531704.0,0.0,F465,10/21/2010 12:00:00 AM,1332461,"Concerned Educators for Jerry Brown for Governor 2010, sponsored by California Teachers Association",Sacramento,CA,Jerry Brown,S,1/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,"Concerned Educators for Jerry Brown for Governor 2010, sponsored by California Teachers Association",Labor,0.9,keyword,
1531778.0,1.0,F465,10/25/2010 12:00:00 AM,902202,CCPOA Independent Expenditure Committee,Sacramento,CA,Whitman Meg,O,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,CCPOA Independent Expenditure Committee,Labor,0.656,knn,
1531779.0,1.0,F465,10/25/2010 12:00:00 AM,902202,CCPOA Independent Expenditure Committee,Sacramento,CA,Brown Jerry,S,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,CCPOA Independent Expenditure Committee,Labor,0.656,knn,
1531782.0,0.0,F465,10/20/2010 12:00:00 AM,1254179,California Statewide Law Enforcement Association IEC,Sacramento,CA,Whitman Meg,S,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,California Statewide Law Enforcement Association IEC,Labor,1.0,knn,
1531868.0,0.0,F465,10/21/2010 12:00:00 AM,1329699,"Alliance for a Better California 2010, a coalition of teachers, school employees and labor organizations",Sacramento,CA,Jerry Brown,S,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,"Alliance for a Better California 2010, a coalition of teachers, school employees and labor organizations",Labor,0.9,keyword,
1531873.0,0.0,F465,10/21/2010 12:00:00 AM,1241835,California Professional Firefighters IE PAC (Jerry Brown for Governor 2010),Sacramento,CA,Jerry Brown,S,10/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,California Professional Firefighters IE PAC (Jerry Brown for Governor 2010),Labor,0.9,keyword,
1531979.0,0.0,F496,10/21/2010 12:00:00 AM,1226812,"African American Voter Registration, Education, and Participation Project",Los Angeles,CA,Brown Jerry,S,10/20/2010 12:00:00 AM,10/20/2010 12:00:00 AM,"African American Voter Registration, Education, and Participation Project",Labor,0.642,knn,
1532008.0,0.0,F465,10/21/2010 12:00:00 AM,743501,State Building and Construction Trades Council of California PAC,Sacramento,CA,Jerry Brown (I),S,1/1/2010 12:00:00 AM,10/16/2010 12:00:00 AM,State Building and Construction Trades Council of California PAC,Real Estate,0.9,keyword,
1532016.0,1.0,F465,12/28/2010 12:00:00 AM,880354,Committee to Protect the Political Rights of Minorities,Sacramento,CA,Jerry Brown,S,5/23/2010 12:00:00 AM,10/16/2010 12:00:00 AM,Committee to Protect the Political Rights of Minorities,Ag,1.0,knn,
1532023.0,0.0,F496,10/21/2010 12:00:00 AM,1332007,"100,000 Frontline Firefighters and Law Enforcement for Jerry Brown for Governor 2010",Sacramento,CA,Jerry Brown,S,,,"100,000 Frontline Firefighters and Law Enforcement for Jerry Brown for Governor 2010",Labor,0.9,keyword,
